"codigo";"Marca";"descripcion";"cantidad";"precio"
"257";"(Ref: 257810)";"Clos de Pirque";"Vino Tinto Merlot Caja";"2 L";"$2.650"
"258";"(Ref: 262698)";"Clos de Pirque";"Vino Cabernet Sauvignon Caja";"2000 cc";"$2.650"
"259";"(Ref: 257803)";"Concha y Toro";"Vino Tinto Carménere Exportación Selecto Botellón";"1500 cc";"$2.650"
"260";"(Ref: 262788)";"Clos de Pirque";"Vino Blanco Caja";"2000 cc";"$2.650"
"261";"(Ref: 254822)";"Indomita";"Vino Tinto Pinot Noir";"Botella 750 cc";"$2.690"
"262";"(Ref: 263096)";"Tocornal";"Vino Tinto Caja";"2 L";"$2.690"
"263";"(Ref: 263146)";"Tocornal";"Vino Blanco Caja";"2 L";"$2.690"
"264";"(Ref: 242791)";"San Pedro";"Vino Tinto Merlot Gato Caja";"2 L";"$2.690"
"265";"(Ref: 362295)";"San Pedro";"Vino Blanco Gato Botellón";"1,5 L";"$2.690"
"266";"(Ref: 259829)";"Francisco de Aguirre";"Vino Late Harvest Moscatel de Alejandría 2012 Botella";"375 cc";"$2.750"
"267";"(Ref: 257115)";"Undurraga";"Pinot Carmenère Botella";"750 cc";"$2.790"
"268";"(Ref: 499595)";"Gato";"Vino Botellón Carmenere San Pedro";"1,5 L";"$2.790"
"269";"(Ref: 256597)";"Undurraga";"Undurraga Sauvignon Blanc Botella";"750 cc";"$2.790"
"270";"(Ref: 543472)";"Misiones de Rengo";"Vino Reserva Cabernet Sauvignon Botella";"375 cc";"$2.790"
"271";"(Ref: 264352)";"Undurraga";"Vino Cabernet Sauvignon Pinot";"750 cc";"$2.790"
"272";"(Ref: 349569)";"Ventisquero";"Vino Cabernet Sauvignon Clásico Botella";"750 ml";"$2.850"
"273";"(Ref: 591597)";"Misiones de Rengo";"Four Pack Cabernet Sauvignon Botella 13,5°";"4 Un x 187 cc";"$2.850"
"274";"(Ref: 349570)";"Ventisquero";"Vino Merlot Clásico Botella";"750 cc";"$2.850"
"275";"(Ref: 349571)";"Ventisquero";"Clasico Chardonnay Chardonnay Botella";"750 cc";"$2.850"
"276";"(Ref: 396561)";"Misiones de Rengo";"Pack Vino Sauvignon Blanc";"4 Un 187,5 ml c/u";"$2.850"
"277";"(Ref: 258072)";"Ambassador";"Espumoso Demi Sec Botella";"750 cc";"$2.890"
"278";"(Ref: 243747)";"Valdivieso";"Vino Melot 2015 Botella";"750 ml";"$2.890"
"279";"(Ref: 243045)";"Valdivieso";"Vino Cabernet Sauvignon Botella";"750 cc";"$2.890"
"280";"(Ref: 258078)";"Ambassador";"Ponche de Piña Botella";"750 cc";"$2.890"
"281";"(Ref: 680967)";"Trujillo";"Espumante Sangría";"1,5 L";"$2.890"
"282";"(Ref: 647513)";"Alto Tierruca";"Vino Reserva Cabernet Sauvignon";"750 cc";"$2.990"
"283";"(Ref: 253778)";"Los Sacramentinos";"Vino Dulce de Misa Fino";"700 cc";"$2.990"
"284";"(Ref: 599539)";"Frontera";"Vino Premium Carmenere";"750 cc";"$2.990"
"285";"(Ref: 253948)";"Cousiño Macul";"Sauvignon Gris Sauvignon Blanc Botella";"750 cc";"$2.990"
"286";"(Ref: 672875)";"Espiritu de Chile";"Vino Cabernet Sauvignon";"750 cc";"$2.990"
"287";"(Ref: 642461)";"Rama Caída";"Sidra Gasificada";"710 cc";"$2.990"
"288";"(Ref: 254258)";"Aresti";"Gewurztraminer Botella";"750 ml";"$2.990"
"289";"(Ref: 599046)";"Frontera";"Vino Sauvignon Blanc Concha y Toro 2016";"750 cc";"$2.990"
"290";"(Ref: 672876)";"Espiritu de Chile";"Vino Carmenere";"750 cc";"$2.990"
"291";"(Ref: 599538)";"Palo Alto";"Vino Premium Merlot";"750 cc";"$2.990"
"292";"(Ref: 254296)";"Aresti";"Vino Carmenere Botella";"750 ml";"$2.990"
"293";"(Ref: 313579)";"Santa Rita";"Vino Sauvignon Blanc Tres Medallas";"4 Botellas 187 ml c/u";"$2.990"
"294";"(Ref: 260082)";"Cremaschi Furlotti";"Reserva Carmenère Botella";"750 cc";"$2.990"
"295";"(Ref: 280007)";"Montgras";"Vino Cabernet Sauvignon Reserva 12.5° Botella";"750 cc";"$3.000"
"296";"(Ref: 343955)";"Sensus";"Espumante Brut 12° Botella";"750 cc";"$3.090"
"297";"(Ref: 667433)";"Maipo";"Vino Cabernet Sauvignon 12.5°";"750 cc";"$3.090"
"298";"(Ref: 257855)";"Clos de Pirque";"Vino Tinto Carmenere Caja";"2 L";"$3.090"
"299";"(Ref: 243034)";"Tierra del Fuego";"Vino Tinto Cabernet Sauvignon";"Botella 750 cc";"$3.090"
"300";"(Ref: 667435)";"Maipo";"Vino Merlot 12.5°";"750 cc";"$3.090"
"301";"(Ref: 293587)";"Santa Rita";"Vino Tinto Merlot Caja";"2 L";"$3.090"
"302";"(Ref: 312830)";"Santa Rita";"Vino Blanco 120 Caja";"2000 cc";"$3.090"
"303";"(Ref: 294021)";"Santa Rita";"Vino Tinto Carménere Caja";"2 L";"$3.090"
"304";"(Ref: 313463)";"Santa Rita";"Vino Cabernet Sauvignon 120 Caja";"2000 cc";"$3.090"
"305";"(Ref: 667434)";"Maipo";"Vino Carmenere 12.5°";"750 cc";"$3.090"
"306";"(Ref: 667436)";"Palo Alto";"Viino Cabernet Sauvignon 12.5°";"750 cc";"$3.090"
"307";"(Ref: 667438)";"Palo Alto";"Viino Merlot 12.5°";"750 cc";"$3.090"
"308";"(Ref: 667437)";"Palo Alto";"Viino Carmenere 12.5°";"750 cc";"$3.090"
"309";"(Ref: 518011)";"Sensus";"Espumoso Demi Sec 12° Botella";"750 cc";"$3.090"
"310";"(Ref: 271290)";"Valdivieso";"Champaña Demi Sec Botella";"375 cc";"$3.150"
"311";"(Ref: 269052)";"Sol de Chile";"Vino Tinto Cabernet Sauvignon Botella";"750 cc";"$3.190"
"312";"(Ref: 243390)";"Gracia de Chile";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$3.190"
"313";"(Ref: 626191)";"120";"Reserva Especial Chardonnay 13°";"750 cc";"$3.190"
"314";"(Ref: 278896)";"Sol de Chile";"Vino Tinto Merlot Botella";"750 cc";"$3.190"
"315";"(Ref: 626195)";"120";"Reserva Especial Carmenere-Cab. Francés-Cab. Sauvignon 13°";"750 cc";"$3.190"
"316";"(Ref: 692270)";"Santa Helena";"Vino Varietal Merlot";"750 cc";"$3.190"
"317";"(Ref: 363758)";"San Pedro";"Vino Blanco Gato Caja";"2 L";"$3.190"
"318";"(Ref: 617082)";"Portal del Alto";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$3.190"
"319";"(Ref: 624334)";"Cremaschi Furlotti";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$3.190"
"320";"(Ref: 626194)";"120";"Reserva Especial Carmenere 13°";"750 cc";"$3.190"
"321";"(Ref: 692266)";"Santa Helena";"Varietal Cabernet Sauvignon";"750 cc";"$3.190"
"322";"(Ref: 367538)";"San Pedro";"Gato Tetra Cabernet Sauvignon Tetra";"2000 cc";"$3.190"
"323";"(Ref: 617083)";"Portal del Alto";"Vino Reserva Carmenere Botella";"750 cc";"$3.190"
"324";"(Ref: 258478)";"Gracia de Chile";"Vino Reserva Carmenere Botella";"750 cc";"$3.190"
"325";"(Ref: 624335)";"Cremaschi Furlotti";"Vino Reserva Merlot Botella";"750 cc";"$3.190"
"326";"(Ref: 626196)";"120";"Reserva Especial Syrah 13°";"750 cc";"$3.190"
"327";"(Ref: 626188)";"120";"Reserva Especial Cabernet Sauvignon 13°";"750 cc";"$3.190"
"328";"(Ref: 692268)";"Santa Helena";"Vino Varietal Carmenere";"750 cc";"$3.190"
"329";"(Ref: 617080)";"Portal del Alto";"Vino Reserva Merlot/Cabernet Botella";"750 cc";"$3.190"
"330";"(Ref: 258692)";"Gracia de Chile";"Vino Reserva Merlot Botella";"750 cc";"$3.190"
"331";"(Ref: 264280)";"Cousiño Macul";"Don Luis Chardonnay Botella";"750 cc";"$3.199"
"332";"(Ref: 264342)";"Cousiño Macul";"Vino Cabernet Sauvignon Don Luis";"750 cc";"$3.199"
"333";"(Ref: 312564)";"Santa Rita";"Santa Rita Ensamblaje Botella";"500 cc";"$3.250"
"334";"(Ref: 554879)";"Viña Tres Palos";"Destilado Botella";"750 cc";"$3.250"
"335";"(Ref: 257653)";"Cono Sur";"Vino Cabernet Sauvignon Bicicleta";"750 cc";"$3.290"
"336";"(Ref: 692272)";"Alpaca";"Vino Cabernet Sauvignon";"750 cc";"$3.290"
"337";"(Ref: 445614)";"Ambassador";"Champaña Brut Botella";"750 cc";"$3.290"
"338";"(Ref: 427087)";"Carmen";"Vino Late Harvest Botella";"500 cc";"$3.290"
"339";"(Ref: 639936)";"Entre Vientos";"Vino Cabernet Sauvignon";"750 cc";"$3.290"
"340";"(Ref: 257661)";"Cono Sur";"Vino Tinto Merlot Bicicleta Botella";"750 cc";"$3.290"
"341";"(Ref: 639935)";"Entre Vientos";"Vino Carmenere";"750 cc";"$3.290"
"342";"(Ref: 421499)";"Cono Sur";"Bicicleta Sauvignon Blanc Botella";"750 cc";"$3.290"
"343";"(Ref: 616694)";"Estrella de Plata";"Vino Cabernet Sauvignon 2016 Botella";"750 ml";"$3.330"
"344";"(Ref: 616693)";"Estrella de Plata";"Vino Carmenere 2016 Botella";"750 ml";"$3.330"
"345";"(Ref: 616695)";"Estrella de Plata";"Vino Merlot 2016 Botella";"750 ml";"$3.330"
"346";"(Ref: 256811)";"Undurraga";"Viejo Roble Sauvignon Blanc Botella";"700 cc";"$3.390"
"347";"(Ref: 243822)";"Undurraga";"Viejo Roble Carmenère Botella";"750 cc";"$3.390"
"348";"(Ref: 256648)";"Undurraga";"Viejo Roble Cabernet Sauvignon Botella";"700 cc";"$3.390"
"349";"(Ref: 617065)";"Momentos";"Vino Cabernet Sauvignon 2016 Botella";"750 ml";"$3.490"
"350";"(Ref: 294720)";"Terra Andina";"Vino Cabernet Sauvignon Reserva";"750 cc";"$3.490"
"351";"(Ref: 279588)";"Yelcho";"Reserva Especial Cabernet Sauvignon Botella";"750 cc";"$3.490"
"352";"(Ref: 434016)";"Yelcho";"Vino Reserva Especial Sauvignon Blanc Botella";"750 cc";"$3.490"
"353";"(Ref: 279591)";"Ventisquero";"Vino Carmenere Especial Yelcho";"750 cc";"$3.490"
"354";"(Ref: 554876)";"Centenario";"Vino Añejo";"900 cc";"$3.490"
"355";"(Ref: 437815)";"Terra Andina";"Vino Tinto Cabernet Sauvignon Free Spirited Botella";"750 cc";"$3.490"
"356";"(Ref: 617066)";"Momentos";"Vino Reserva Merlot";"750 cc";"$3.490"
"357";"(Ref: 392623)";"Cono Sur";"Vino Espumoso Brut Botella";"375 ml";"$3.590"
"358";"(Ref: 280002)";"Casa Silva";"Vino Cabernet Sauvignon Doña Dominga";"750 cc";"$3.590"
"359";"(Ref: 269645)";"Undurraga";"Vino Espumante Baron Lacrox Piña Botella";"750 ml";"$3.590"
"360";"(Ref: 280018)";"Casa Silva";"Vino Merlot Doña Dominga";"750 cc";"$3.590"
"361";"(Ref: 280024)";"Casa Silva";"Vino ensamblaje Doña Dominga";"750 cc";"$3.590"
"362";"(Ref: 168094)";"Santa Emiliana";"Vino Cabernet Sauvignon Botella";"750 cc";"$3.690"
"363";"(Ref: 269653)";"Undurraga";"Baron Lacroix Moscatel Botella";"750 cc";"$3.690"
"364";"(Ref: 590731)";"Secret Reserve";"Vino Carmenere";"750 cc cc";"$3.690"
"365";"(Ref: 294155)";"Undurraga";"Vino Espumante Baron Lacrox Brut Botella";"750 cc";"$3.690"
"366";"(Ref: 323044)";"Emiliana";"Vino Orgánico Reserva Carmenere Botella 750 cc";"750 cc";"$3.690"
"367";"(Ref: 590732)";"Secret Reserve";"Vino Merlot";"750 cc cc";"$3.690"
"368";"(Ref: 590733)";"Secret Reserve";"Vino Cabernet Sauvignon";"750 cc cc";"$3.690"
"369";"(Ref: 247214)";"Emiliana";"Vino Blanco Reserva Chardonnay 2013 Botella";"750 cc";"$3.690"
"370";"(Ref: 595594)";"Heroes";"Vino Merlot 2017 Botella";"750 ml";"$3.790"
"371";"(Ref: 595595)";"Heroes";"Vino Sauvignon Blanc Santa Rita 2016";"750 cc";"$3.790"
"372";"(Ref: 595604)";"Heroes";"Vino Carmenere botella 14°";"750 cc";"$3.790"
"373";"(Ref: 595593)";"Heroes";"Vino Cabernet Sauvignon 2015 Botella";"750 ml";"$3.790"
"374";"(Ref: 256653)";"Santa Carolina";"Vino Chardonnay Estrella de Oro Reserva";"750 cc";"$3.890"
"375";"(Ref: 255844)";"Santa Carolina";"Vino Sauvignon Blanc Reserva Estrella de Oro Botella";"750 cc";"$3.890"
"376";"(Ref: 257679)";"Santa Carolina";"Vino Merlot Estrella de Oro Reserva";"750 cc";"$3.890"
"377";"(Ref: 624707)";"Lola";"Sangría";"750 cc";"$3.890"
"378";"(Ref: 461698)";"Undurraga";"Espumante Brut Royal";"375 cc";"$3.890"
"379";"(Ref: 434017)";"Santa Carolina";"Vino Tinto Pinot Noir Botella";"750 cc";"$3.890"
"380";"(Ref: 243640)";"La Rosa";"Vino Merlot La Palma Reserva Botella";"750 cc";"$3.890"
"381";"(Ref: 376252)";"Santa Carolina";"Vino Cabernet Sauvignon Estrella de Oro Reserva";"750 cc";"$3.890"
"382";"(Ref: 257689)";"Santa Carolina";"Vino Carmenere Estrella de Oro Reserva";"750 cc";"$3.890"
"383";"(Ref: 254001)";"Cousiño Macul";"Vino Merlot Don Luis";"750 cc";"$3.950"
"384";"(Ref: 264323)";"Valdivieso";"Demi Sec Botella";"750 cc";"$3.950"
"385";"(Ref: 114711)";"Cousiño Macul";"Vino Syrah Don Luis";"750 cc";"$3.950"
"386";"(Ref: 264257)";"Cousiño Macul";"Don Luis Sauvignon Blanc Botella";"750 cc";"$3.950"
"387";"(Ref: 350798)";"Misiones de Rengo";"Vino Malbec Reserva";"750 cc";"$3.990"
"388";"(Ref: 551049)";"Huella";"Vino Reserva Carmenere Botella";"750 cc";"$3.990"
"389";"(Ref: 632213)";"Duchamps";"Sidra Jengibre Limòn 4.5º";"750 cc";"$3.990"
"390";"(Ref: 670613)";"Duchamps";"Espumante Dolce 11.5°";"750 cc";"$3.990"
"391";"(Ref: 670612)";"Duchamps";"Espumante Demi Sec 11.5°";"750 cc";"$3.990"
"392";"(Ref: 551048)";"Huella";"Vino Cabernet Sauvignon Reserva Botella";"500 cc";"$3.990"
"393";"(Ref: 247795)";"J. Bouchon";"Vino Cabernet Sauvignon 2016 Reserva";"750 ml";"$3.990"
"394";"(Ref: 406191)";"Jbouchon";"Vino Carmenere";"750 cc";"$3.990"
"395";"(Ref: 271622)";"J. Bouchon";"Vino Reserva Carmenere/Syrah Botella";"750 cc";"$3.990"
"396";"(Ref: 393480)";"Misiones de Rengo";"Reserva Sauvignon Blanc Botella";"750 cc";"$3.990"
"397";"(Ref: 236064)";"Misiones de Rengo";"Misiones de Rengo Chardonnay Botella";"750 cc";"$3.990"
"398";"(Ref: 247146)";"San Pedro";"Las Encinas Semillón Botella";"750 cc";"$3.990"
"399";"(Ref: 670611)";"Duchamps";"Espumante Brut 11.5°";"750 cc";"$3.990"
"400";"(Ref: 465442)";"J. Bouchon";"Vino Reserva Malbec Botella";"750 cc";"$3.990"
"401";"(Ref: 551050)";"Huella";"Vino Reserva Sauvignon Blanc Botella";"750 cc";"$3.990"
"402";"(Ref: 630134)";"Cachapoal";"Reserva Especial Carmenere";"750 cc";"$3.990"
"403";"(Ref: 632214)";"Duchamps";"Sidra Brut 4.5º";"750 cc";"$3.990"
"404";"(Ref: 259359)";"Oveja Negra";"Reserva Ensamblaje Botella";"750 cc";"$4.090"
"405";"(Ref: 270932)";"Oveja Negra";"Vino Carmenere / Merlot";"750 cc";"$4.090"
"406";"(Ref: 270822)";"Oveja Negra";"Reserva Ensamblaje Botella";"750 cc";"$4.090"
"407";"(Ref: 477337)";"Balduzzi";"Vino Blanco Late Harvest Botella";"750 cc";"$4.090"
"408";"(Ref: 307953)";"Viña Mar";"Vino Merlot Reserva";"750 cc";"$4.150"
"409";"(Ref: 421514)";"Viña Mar";"Reserva Pinot Noir Botella";"750 cc";"$4.150"
"410";"(Ref: 579030)";"Caliterra";"Vino Reserva Sauvignon Blanc Botella";"750 cc";"$4.150"
"411";"(Ref: 579023)";"Caliterra";"Vino Reserva Carmenere Botella";"750 cc";"$4.150"
"412";"(Ref: 579037)";"Caliterra";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.150"
"413";"(Ref: 235822)";"Viña Mar";"Vino Pinot Noir Reserva";"750 cc";"$4.150"
"414";"(Ref: 579032)";"Caliterra";"Vino Reserva Merlot Botella";"750 cc";"$4.150"
"415";"(Ref: 479556)";"Viñamar";"Espumante Charmat Brut Rosé Botella 12,5°";"375 cc";"$4.190"
"416";"(Ref: 545576)";"Epica";"Vino Pinot Noir Reserva";"750 cc";"$4.190"
"417";"(Ref: 448850)";"Chilcas";"Vino Reserva Merlot Botella";"750 cc";"$4.190"
"418";"(Ref: 616705)";"Santa Helena";"Vino Gasificado Sparkling Wine";"750 cc";"$4.190"
"419";"(Ref: 259337)";"Errázuriz";"Vino Cortton Reserva Sauvignon Blanc Botella";"750 cc";"$4.190"
"420";"(Ref: 479554)";"Viña Mar";"Vino Espumante Extra Brut Botella";"375 cc";"$4.190"
"421";"(Ref: 278697)";"La Rosa";"Vino Cabernet Sauvignon La Palma";"750 cc";"$4.190"
"422";"(Ref: 532803)";"San Pedro";"Vino Epica Cabernet Sauvignon Botella";"750 cc";"$4.190"
"423";"(Ref: 532806)";"San Pedro";"Vino Red Blend Epica Botella";"750 ml";"$4.190"
"424";"(Ref: 253981)";"Balduzzi";"Vino Carmenere Reserva Botella";"750 cc";"$4.190"
"425";"(Ref: 448847)";"Chilcas";"Vino Reserva Carmenere Botella";"750 cc";"$4.190"
"426";"(Ref: 259838)";"Errázuriz";"Cortton Chardonnay Botella";"750 cc";"$4.190"
"427";"(Ref: 259796)";"Errázuriz";"Vino Syrah Cortton 1870";"750 cc";"$4.190"
"428";"(Ref: 287782)";"La Rosa";"Vino Cabernet Sauvignon Y Reserva";"750 cc";"$4.240"
"429";"(Ref: 547647)";"Medalla Real";"Vino Sauvignon Blanc";"750 cc";"$4.290"
"430";"(Ref: 589778)";"Santa Rita";"Vino Merlot Reserva Botella";"750 cc";"$4.290"
"431";"(Ref: 589775)";"Santa Rita";"Vino Medalla Real Syrah Botella";"750 cc";"$4.290"
"432";"(Ref: 314065)";"Subercaseaux";"Espumante Moscato Subercaseaux Botella";"750 cc";"$4.290"
"433";"(Ref: 242590)";"Subercaseaux";"Espumante Brut Subercaseaux Botella";"750 cc";"$4.290"
"434";"(Ref: 309831)";"Santa Rita";"Vino Cabernet Sauvignon Medalla Real Reserva";"750 cc";"$4.290"
"435";"(Ref: 688710)";"Santa Helena";"Vino Reserva Merlot 12°";"750 cc";"$4.290"
"436";"(Ref: 547646)";"Medalla Real";"Vino Chardonnay";"750 cc";"$4.290"
"437";"(Ref: 688708)";"Santa Helena";"Vino Reserva Carmenere 11.5°";"750 cc";"$4.290"
"438";"(Ref: 462540)";"Santa Rita";"Vino Tinto Cabernet Sauvignon Syrah Medalla Real Botella";"750 cc";"$4.290"
"439";"(Ref: 262910)";"Subercaseaux";"Espumante Demi Sec Subercaseaux Botella";"750 cc";"$4.290"
"440";"(Ref: 518015)";"Medalla Real";"Vino Reserva Malbec";"750 cc";"$4.290"
"441";"(Ref: 688712)";"Santa Helena";"Vino Reserva Sauvignon Blanc 11.5°";"750 cc";"$4.290"
"442";"(Ref: 688706)";"Santa Helena";"Vino Reserva Cabernet Sauvignon 12°";"750 cc";"$4.290"
"443";"(Ref: 589779)";"Santa Rita";"Vino Carmenere Medalla Real Reserva";"750 cc";"$4.290"
"444";"(Ref: 270644)";"Undurraga";"Vino Cabernet Sauvignon / Syrah Botella";"750 cc";"$4.390"
"445";"(Ref: 448849)";"Chilcas";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.390"
"446";"(Ref: 479555)";"Casa Rivas";"Vino Reserva Sauvignon Blanc Botella";"750 cc";"$4.390"
"447";"(Ref: 257629)";"La Rosa";"Espumante Chardonnay La Rosa Botella";"750 cc";"$4.390"
"448";"(Ref: 666913)";"Siegel";"Vino reserva Merlot 13,5°";"750 cc";"$4.390"
"449";"(Ref: 666912)";"Siegel";"Vino reserva Carmenere 13,5°";"750 cc";"$4.390"
"450";"(Ref: 256338)";"Undurraga";"Vino Aliwen Cabernet Sauvignon Botella";"750 cc";"$4.390"
"451";"(Ref: 242135)";"Tierra del Fuego";"Vino Sauvignon Blanc Reserva 2014 Botella";"750 cc";"$4.390"
"452";"(Ref: 270328)";"La Rosa";"Rosé Brut Ensamblaje Botella";"750 cc";"$4.390"
"453";"(Ref: 479552)";"Casa Rivas";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.390"
"454";"(Ref: 666911)";"Siegel";"Vino reserva Cabernet Sauvignon 13,5°";"750 cc";"$4.390"
"455";"(Ref: 270646)";"Undurraga";"Vino Cabernet Sauvignon / Merlot Botella";"750 cc";"$4.390"
"456";"(Ref: 543453)";"Carmen";"Vino Reserva Carmenere Botella";"750 cc";"$4.390"
"457";"(Ref: 479553)";"Casa Rivas";"Vino Reserva Carmenere Botella";"750 cc";"$4.390"
"458";"(Ref: 472698)";"Medalla Real";"Pack Vino Cabernet Sauvignon";"4 Botellas 187 cc c/u";"$4.390"
"459";"(Ref: 445175)";"Sensus";"Espumoso Kir Royal 12° Botella";"750 cc";"$4.390"
"460";"(Ref: 491936)";"Casa Rivas";"Vino Reserva Merlot Botella";"750 cc";"$4.390"
"461";"(Ref: 543451)";"Carmen";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.390"
"462";"(Ref: 277488)";"Aromo";"Vino Cabernet Sauvignon Botella";"750 cc";"$4.490"
"463";"(Ref: 408134)";"Aresti";"Vino Blanco Reserva Sauvignon Blanc";"750 cc";"$4.490"
"464";"(Ref: 475328)";"Selección de la Hacienda";"Vino Carmenere Botella";"750 cc";"$4.490"
"465";"(Ref: 434015)";"Ventisquero";"Vino Blanco Sauvignon Reserva";"750 cc";"$4.490"
"466";"(Ref: 268834)";"Undurraga";"Aliwen Reserva Chardonnay Botella";"750 cc";"$4.490"
"467";"(Ref: 278916)";"Sol de Chile";"Vino Tinto Merlot Botella";"750 cc";"$4.490"
"468";"(Ref: 254242)";"Aresti";"Vino Merlot Reserva Botella";"750 ml";"$4.490"
"469";"(Ref: 277498)";"Aromo";"Vino Tinto Carménère Botella";"750 cc";"$4.490"
"470";"(Ref: 445065)";"Aromo";"Vino Syrah Botella";"750 cc";"$4.490"
"471";"(Ref: 254229)";"Aresti";"Vino Cabernet Savignon Reserva Botella";"750 ml";"$4.490"
"472";"(Ref: 270390)";"Undurraga";"Vino Espumante Demi Sec Botella";"750 cc";"$4.490"
"473";"(Ref: 313953)";"Ventisquero";"Reserva Syrah Botella";"750 cc";"$4.490"
"474";"(Ref: 269059)";"Sol de Chile";"Vino Tinto Cabernet Sauvignon Reserva Botella";"750 cc";"$4.490"
"475";"(Ref: 279977)";"Bisquertt";"Vino Petirrojo Cabernet Sauvignon Botella";"750 cc";"$4.490"
"476";"(Ref: 257128)";"Concha y Toro";"Vino Malbec Casillero del Diablo Reserva";"750 cc";"$4.490"
"477";"(Ref: 511716)";"Cremaschi Forlotti";"Vino Reserva Pinot Grigio Botella";"750 cc";"$4.490"
"478";"(Ref: 673909)";"Misiones de Rengo";"Espumante Rose";"750 cc";"$4.490"
"479";"(Ref: 672877)";"Espiritu de Chile";"Vino Reserva Cabernet Sauvignon";"750 cc";"$4.490"
"480";"(Ref: 257788)";"Concha y Toro";"Casillero del Diablo Syrah Botella";"750 cc";"$4.490"
"481";"(Ref: 648855)";"Palo Alto";"Vino ME/SY/TE/VI";"750 cc";"$4.490"
"482";"(Ref: 445066)";"Aromo";"Vino Malbec 2015 Reserva Botella";"750 ml";"$4.490"
"483";"(Ref: 279629)";"Ventisquero";"Reserva Carmenère Botella";"750 cc";"$4.490"
"484";"(Ref: 672878)";"Espiritu de Chile";"Vino Reserva Carmenere";"750 cc";"$4.490"
"485";"(Ref: 279975)";"Bisquertt";"Vino Petirrojo Merlot Botella";"750 cc";"$4.490"
"486";"(Ref: 279593)";"Ventisquero";"Reserva Cabernet Sauvignon Botella";"750 cc";"$4.490"
"487";"(Ref: 257623)";"Concha y Toro";"Casillero del Diablo Chardonnay Botella";"750 cc";"$4.490"
"488";"(Ref: 517661)";"Valdivieso";"Espumante Brut Rosé Botella";"750 cc";"$4.550"
"489";"(Ref: 639937)";"Entre Vientos";"Vino Reserva Cabernet Sauvignon";"750 cc";"$4.590"
"490";"(Ref: 270334)";"Casas Patronales";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.590"
"491";"(Ref: 594399)";"Chateau Boldos";"Vino Cabernet Sauvignon Tradition";"750 cc";"$4.590"
"492";"(Ref: 307899)";"Tarapacá";"Vino Merlot Tarapacá Reserva Botella";"750 cc";"$4.590"
"493";"(Ref: 594400)";"Chateau Boldos";"Vino Merlot Tradition";"750 cc";"$4.590"
"494";"(Ref: 287879)";"Casas Patronales";"Vino Carmenere";"750 cc";"$4.590"
"495";"(Ref: 350655)";"Tarapacá";"Gran Tarapacá Reserva Chardonnay Botella";"750 cc";"$4.590"
"496";"(Ref: 465439)";"De Martino";"Vino Reserva Sauvignon Blanc Botella";"750 cc";"$4.590"
"497";"(Ref: 465438)";"De Martino";"Vino Reserva Estate Merlot Botella";"750 cc";"$4.590"
"498";"(Ref: 465437)";"De Martino";"Vino Reserva Estate Carmenere Botella";"750 cc";"$4.590"
"499";"(Ref: 465436)";"De Martino";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.590"
"500";"(Ref: 351116)";"Tarapacá";"Vino Carmenere Tarapacá Reserva Botella";"750 cc";"$4.590"
"501";"(Ref: 350597)";"Tarapacá";"Gran Tarapacá Reserva Sauvignon Blanc Botella";"750 cc";"$4.590"
"502";"(Ref: 446434)";"Casas Patronales";"Vino Cabernet Sauvignon/Carmenere Botella";"750 cc";"$4.590"
"503";"(Ref: 594398)";"Chateau Boldos";"Vino Carmenere Tradition";"750 cc";"$4.590"
"504";"(Ref: 403698)";"Portal del Alto";"Vino Merlot/Cabernet 2014 Reserva Botella";"750 ml";"$4.690"
"505";"(Ref: 243364)";"Portal del Alto";"Reserva Cabernet Sauvignon Botella";"750 cc";"$4.690"
"506";"(Ref: 448925)";"Emiliana";"Vino Orgánico Reserva Sauvignon Blanc Botella 750 cc";"750 cc";"$4.790"
"507";"(Ref: 255767)";"Emiliana";"Vino Orgánico Adobe Cabernet Sauvignon Botella 750 cc";"750 cc";"$4.790"
"508";"(Ref: 445619)";"Valdivieso";"Vino Merlot Winimaker Reserva";"750 cc";"$4.790"
"509";"(Ref: 445056)";"Errázuriz";"Vino Reserva Series Sauvignon Blanc Botella";"750 cc";"$4.790"
"510";"(Ref: 581250)";"Festillant";"Vino Blanco Gasificado";"750 cc";"$4.790"
"511";"(Ref: 255437)";"Emiliana";"Vino Orgánico Reserva Chardonnay Botella 750 cc";"750 cc";"$4.790"
"512";"(Ref: 622690)";"Viu Manent";"Reserva Malbec Botella";"750 cc";"$4.790"
"513";"(Ref: 279964)";"Viu Manent";"Vino Cabernet Sauvignon Botella";"750 cc";"$4.790"
"514";"(Ref: 622689)";"Viu Manent";"Reserva Sauvignon Blanc Botella";"750 cc";"$4.790"
"515";"(Ref: 539876)";"Errázuriz";"Vino Reserva Cabernet Sauvignon Botella";"750 cc";"$4.790"
