"codigo";"Marca";"descripcion";"cantidad";"precio"
"1209";"(Ref: 418802)";"Oral-B";"Enjuague Complete Menta Refresh";"500 ml";"$2.890"
"1210";"(Ref: 446943)";"Colgate";"Enjuague Bucal Zero Alcohol Plax Menta Suave Botella";"250 ml";"$2.890"
"1211";"(Ref: 633825)";"Colgate";"Crema Dental Colgate Luminous White Brilliant White";"125 ml";"$2.950"
"1212";"(Ref: 346497)";"Colgate";"Cepillo Dental Barney Extra Suave para Bebé";"";"$2.950"
"1213";"(Ref: 647503)";"Colgate";"Crema Dental Colgate Total 12 Whitening";"140 g";"$2.950"
"1214";"(Ref: 508750)";"Oral-B";"Pack Cepillo Dental Pro Salud Stages Princess";"";"$2.990"
"1215";"(Ref: 445003)";"Aquafresh";"Crema Dental Extreme Clean Pure Breath";"158 g";"$2.990"
"1216";"(Ref: 674617)";"Aquafresh";"Cepillo Dental Advance Kids Suave";"1 Un";"$2.990"
"1217";"(Ref: 633826)";"Colgate";"Cepillo Dental Colgate Pro Cuidado Suave";"4 Un";"$2.990"
"1218";"(Ref: 508749)";"Oral-B";"Pack Cepillo Dental Pro-Salud Stages Cars";"2 Un";"$2.990"
"1219";"(Ref: 592876)";"Pepsodent";"Pack Pasta Dental White Now Caja";"2 Un";"$3.090"
"1220";"(Ref: 681366)";"Colgate";"Cepillo Dental Justice League Pack 2X";"2 Un";"$3.090"
"1221";"(Ref: 612894)";"Colgate";"Cepillo Dental Unisex (Surtido en Diseño)";"2 Un";"$3.090"
"1222";"(Ref: 545312)";"Listerine";"Enjuague Bucal Zero Alcohol Botella";"250 ml";"$3.090"
"1223";"(Ref: 598212)";"Oral-B";"Cepillo Dental 3D White Brilliant Display";"2 Un";"$3.150"
"1224";"(Ref: 563658)";"Oral-B";"Pack 2 Cepillos Dentales Medio 3 en 1";"";"$3.150"
"1225";"(Ref: 345691)";"Colgate";"Cepillos Dental Max White 2 x 1 Mediano Display";"1 Un";"$3.290"
"1226";"(Ref: 540760)";"Sensodyne";"Cepillo Dental Sensitive Caja";"1 Un";"$3.290"
"1227";"(Ref: 658207)";"Oral-B ";"Pasta Dental 3D White Glamorous White Arctic Mint";"90 g";"$3.290"
"1228";"(Ref: 563655)";"Oral-B";"Cepillo Dental Pro-Salud 7 Beneficios Display";"2 Un";"$3.350"
"1229";"(Ref: 612890)";"Colgate";"Enjuage Bucal Plax Ice Glacial";"250 ml";"$3.350"
"1230";"(Ref: 609349)";"Oral-B";"Pack Kids Cepillo + Pasta Stages Frozen";"1 Un";"$3.390"
"1231";"(Ref: 612898)";"Colgate";"Crema Dental Colgate Total 12 Professional Reparación Diaria";"166 g";"$3.450"
"1232";"(Ref: 562391)";"Colgate";"Cepillo Dental Medio 360° Luminous White Medio";"2 Un";"$3.450"
"1233";"(Ref: 674621)";"Aquafresh";"Pack Crema Dental Adavance Kids 2X94g";"1 Un";"$3.490"
"1234";"(Ref: 674620)";"Aquafresh";"Pack Crema Dental Big Teeth 2x94";"1 Un";"$3.490"
"1235";"(Ref: 698562)";"Colgate ";"Cepillo de Dientes Bamboo";"1 Un";"$3.490"
"1236";"(Ref: 383059)";"Colgate";"Enjuague Bucal Luminous White con Fluor Botella";"250 ml";"$3.490"
"1237";"(Ref: 296799)";"Colgate";"Crema Dental con Flúor";"";"$3.550"
"1238";"(Ref: 647501)";"Colgate";"Crema Dental Colgate Total 12 Salud Visible";"150 ml";"$3.590"
"1239";"(Ref: 596090)";"Listerine";"Enjuague Bucal Cuidado Total Zero Menta Fresca Frasco";"250 ml";"$3.590"
"1240";"(Ref: 611767)";"Oral-B";"Pack x2 Pasta Oral-B 3D White";"2 Un";"$3.590"
"1241";"(Ref: 596079)";"Aquafresh";"Pack 2 Cepillo Dental Complete Care";"1 Un";"$3.650"
"1242";"(Ref: 590709)";"Colgate";"Cepillo Dental Suave 360° Display";"2 Un";"$3.650"
"1243";"(Ref: 612893)";"Colgate";"Cepillo Dental Suave";"2 Un";"$3.650"
"1244";"(Ref: 626408)";"Colgate";"Crema Dental Colgate Luminous White Advanced Expert";"70 g";"$3.690"
"1245";"(Ref: 289314)";"Oral-B";"Satin Tape Oral - B";"1 Un";"$3.750"
"1246";"(Ref: 626413)";"Listerine";"Enjuague Bucal Anticaries Zero Alcohol Menta";"250 ml";"$3.750"
"1247";"(Ref: 633828)";"Colgate";"Cepillo Dental Colgate 360º Sensitive Pro-Alivio Extra Suave";"2 Un";"$3.750"
"1248";"(Ref: 578594)";"Colgate";"Hilo Dental Encerado";"";"$3.790"
"1249";"(Ref: 647224)";"Sensodyne";"Cepillo Limpieza Profunda";"1 Un";"$3.890"
"1250";"(Ref: 598164)";"Oral-B";"Oral-B Pro-Salud Stages 3 Cars Cepillos Dentales 2 Un";"2 Un";"$3.890"
"1251";"(Ref: 691715)";"Listerine";"Enjuague Bucal Control Sarro";"250 ml";"$3.890"
"1252";"(Ref: 674619)";"Aquafresh";"Pack Crema Dental Extreme Clean Pure B 2x158g";"1 Un";"$3.990"
"1253";"(Ref: 674618)";"Aquafresh";"Pack Crema Dental Intense White 2x121g";"1 Un";"$3.990"
"1254";"(Ref: 563054)";"Sensodyne";"Cepillo Dental True White Suave";"1 Un";"$4.050"
"1255";"(Ref: 505014)";"Colgate";"Pack Cepillo Dental para Adultos 360° Interdental Display";"2 Un";"$4.050"
"1256";"(Ref: 488037)";"Colgate";"Pack Cepillo Dental para Adultos Slim Soft Display";"2 Un";"$4.090"
"1257";"(Ref: 611765)";"Oral-B";"Cepillos Dentales Pro-Salud";"2 Un";"$4.090"
"1258";"(Ref: 457626)";"Colgate";"Pasta dental Pro Alivio Blanqueadora Caja";"110 g";"$4.150"
"1259";"(Ref: 681359)";"Oral B";"Pack Familiar Cepillos Dentales Color Collection (5 Un)";"1 Un";"$4.250"
"1260";"(Ref: 505015)";"Colgate";"Enjuague Bucal Plax Ice Botella";"500 ml";"$4.290"
"1261";"(Ref: 440226)";"Colgate";"Enjuague Bucal Zero Alcohol Plax Menta Suave Botella";"500 ml";"$4.290"
"1262";"(Ref: 626419)";"Sensodyne";"Pack 2 Cepillo Sensitive Care";"1 Un";"$4.390"
"1263";"(Ref: 659438)";"Colgate";"Cepillo Dental Colgate Slim Soft Advanced";"2 Un";"$4.450"
"1264";"(Ref: 382428)";"Colgate";"Kit Portable Total";"";"$4.450"
"1265";"(Ref: 681365)";"Colgate";"Cepillo Dental Luminous Advance Pack 2X";"2 Un";"$4.450"
"1266";"(Ref: 656308)";"Sensodyne";"Crema Dental Limpieza Profunda";"90 g";"$4.490"
"1267";"(Ref: 633827)";"Colgate";"Crema Dental Colgate Sensitive Pro-Alivio Reparación Completa";"110 g";"$4.650"
"1268";"(Ref: 596089)";"Listerine";"Enjuague Bucal Cuidado Total Zero Menta Fresca Frasco";"500 ml";"$4.890"
"1269";"(Ref: 647499)";"Colgate";"Crema Dental Colgate Total 12 Clean Mint Pack 2 unid";"150 ml";"$4.990"
"1270";"(Ref: 612899)";"Colgate";"Crema Dental Colgate Luminous White Promo 3x";"90 g";"$5.090"
"1271";"(Ref: 633829)";"Colgate";"Cepillo Dental Colgate Slim Soft Black";"3 Un";"$5.090"
"1272";"(Ref: 626418)";"Sensodyne";"Pack 2 Cepillo Repara & Protege";"1 Un";"$5.090"
"1273";"(Ref: 633769)";"Sensodyne";"Pack 2 Cepillo Dental Complete Protection";"1 Un";"$5.290"
"1274";"(Ref: 598216)";"Corega";"Adhesivo Dental sin Sabor Caja";"20 g";"$5.290"
"1275";"(Ref: 698563)";"Colgate ";"Cepillo de Dientes Bamboo 2x1";"2 Un";"$5.490"
"1276";"(Ref: 681368)";"Colgate";"Enguaje Bucal Clean Mint 500 ml";"1 Un";"$5.490"
"1277";"(Ref: 681369)";"Colgate";"Enguaje Bucal Total Breath Health 500 ml";"1 Un";"$5.490"
"1278";"(Ref: 659440)";"Colgate";"Enjuague Bucal Colgate Luminous White XD Shine";"750 ml";"$5.550"
"1279";"(Ref: 659418)";"Sensodyne";"Crema Dental Rápido Alivio Blanqueador";"100 g";"$5.650"
"1280";"(Ref: 578625)";"Colgate";"Enjuague Bucal Luminous White Botella";"500 ml";"$5.690"
"1281";"(Ref: 555194)";"Sensodyne";"Pasta Dental True White Caja";"100 g";"$5.690"
"1282";"(Ref: 612891)";"Colgate";"Enjuague Bucal Colgate Plax Ice Glacial";"500 ml";"$5.890"
"1283";"(Ref: 540307)";"Colgate";"Enjuague Bucal Zero Alcohol Plax Botella";"500 ml";"$5.890"
"1284";"(Ref: 593944)";"Listerine";"Enjuague Bucal Antimanchas Menta Suave Frasco";"500 ml";"$5.950"
"1285";"(Ref: 626414)";"Listerine";"Enjuegue Bucal Anticaries Zero Alcohol";"500 ml";"$5.950"
"1286";"(Ref: 598247)";"Sensodyne";"Pack Crema Dental Repara &Protege 100g + Cepillo Multi Protection";"1 Un";"$5.950"
"1287";"(Ref: 659443)";"Listerine";"Enjuegue Bucal Control Cálculos/Sarro Zero Alcohol";"500 ml";"$5.950"
"1288";"(Ref: 538890)";"Listerine";"Enjuague Bucal con Flúor Menta Fresca Botella";"500 cc";"$5.950"
"1289";"(Ref: 611768)";"Oral-B";"Pack Económico Pro Salud Suave";"5 Un";"$5.990"
"1290";"(Ref: 626407)";"Colgate";"Cepillo Dental Colgate 360º Medio";"5 Un";"$5.990"
"1291";"(Ref: 693582)";"Sensodyne";"Crema Dental True White 100g";"100 g";"$5.990"
"1292";"(Ref: 612889)";"Colgate";"Enjuague Bucal Colgate Plax Ice Infinity";"1000 ml";"$6.190"
"1293";"(Ref: 695648)";"Listerine";"Pack Enjuague Bucal Cool Mint (500 ml + 250 ml)";"1 Un";"$6.190"
"1294";"(Ref: 598123)";"Corega";"Limpiador en Tabletas para Prótesis Dentales Caja";"30 g";"$6.390"
"1295";"(Ref: 659662)";"Listerine";"Listerine Clean Mint";"1 un";"$6.950"
"1296";"(Ref: 596080)";"Sensodyne";"Pack Crema Dental 100g + Cepillo Dental True White";"1 Un";"$7.390"
"1297";"(Ref: 659444)";"Listerine";"Enjuague Bucal Zero Alcohol Control Cálculo/Sarro";"1 L";"$7.550"
"1298";"(Ref: 659442)";"Listerine";"Listerine Total Care";"1 un";"$7.990"
"1299";"(Ref: 590403)";"Corega";"Crema Adhesiva para Prótesis Dentales Ultra Sabor Menta";"40 g";"$9.590"
"1300";"(Ref: 590402)";"Corega";"Crema Adhesiva para Prótesis Dentales Ultra Sin Sabor";"40 g";"$9.590"
"1301";"(Ref: 562390)";"Colgate";"Cepillo Dental Mediano Luminous White Advanced";"";"$12.890"
"1302";"(Ref: 621524)";"Dove";"Desodorante Hombre Invisible Dry 150 ml";"2 Un";"$3.690"
"1303";"(Ref: 251475)";"Gillette";"Repuestos Mach3 Sensitive Caja";"4 Un";"$5.940"
"1304";"(Ref: 500707)";"Dove";"Desodorante en Barra Hombre Invisible Dry Frasco";"50 g";"$2.590"
"1305";"(Ref: 461558)";"Rexona";"Antitranspirante Spray para Hombres Invisible Lata";"150 ml";"$2.490"
"1306";"(Ref: 251446)";"Dove";"Desodorante Men Care Botella";"150 cc";"$2.250"
"1307";"(Ref: 577285)";"Nivea";"Pack Desodorante Hombre Spray Sensitive Protect";"2 Un de 150 ml c/u";"$3.050"
"1308";"(Ref: 541991)";"Gillette";"Prestobarba Desechable Display";"8 Un";"$7.990"
"1309";"(Ref: 264599)";"Speed Stick";"Desodorante Barra para Hombre Hipoallergenic Frasco";"50 g";"$2.390"
"1310";"(Ref: 250851)";"Nivea";"Desodorante Hombre Spray Silver Protect Dinamic Power Lata";"150 ml";"$2.490"
"1311";"(Ref: 483822)";"Rexona";"Pack Desodorante Hombre Aerosol Invisible Caja";"180 g";"$3.950"
"1312";"(Ref: 422236)";"Gillette";"Repuesto para Afeitar Mach3 Caja";"4 Un";"$7.890"
"1313";"(Ref: 251091)";"Nivea";"Desodorante Hombre Spray Invisible For Black & White Power Lata";"150 ml";"$2.490"
"1314";"(Ref: 540162)";"Axe";"Pack Desodorante Hombre Spray Dark Templation";"";"$3.150"
"1315";"(Ref: 250714)";"Rexona";"Desodorante Barra para Hombre Clinical Frasco";"48 g";"$4.590"
"1316";"(Ref: 591954)";"Axe";"Pakc 2 Desodorantes Hombre Spray Dark Temptation y Peace";"2 Un";"$3.150"
"1317";"(Ref: 561910)";"Nivea";"Espuma de Afeitar Sensitive Lata";"200 g";"$3.750"
"1318";"(Ref: 622952)";"Nivea";"Pack Desodorantes Hombre Spray Invisible For Black & White Fresh (2 Un de 150 ml c/u)";"2 Un";"$6.950"
"1319";"(Ref: 288340)";"Old Spice";"Desodorante Barra Frasco";"60 g";"$2.450"
"1320";"(Ref: 612902)";"Bí-O";"Desodorante Hombre Spray Protection 5";"150 ml";"$2.390"
"1321";"(Ref: 483826)";"Rexona";"Desodorante Hombre Barra Clinical Sport Strength Caja";"48 g";"$4.590"
"1322";"(Ref: 612903)";"Bí-O";"Desodorante Hombre Spray Extreme Ice Mineral";"150 ml";"$2.390"
"1323";"(Ref: 660468)";"Rexona";"Antitranspirante Hombre Spray Clinical Clean";"150 ml";"$4.190"
"1324";"(Ref: 600109)";"Gillette";"Repuesto para Afeitar Fusion Proshield Display";"2 Un";"$7.490"
"1325";"(Ref: 251433)";"Dove";"Antitranspirante Clean Comfort Spray";"150 ml";"$2.690"
"1326";"(Ref: 592781)";"Gillette";"Prestobarba3 SenseCare Display";"8 Un";"$9.390"
"1327";"(Ref: 418838)";"Gillette";"Máquina para Afeitar Body Sense Caja";"8 Un";"$8.550"
"1328";"(Ref: 537768)";"Axe";"Desodorante Hombre Spray Marine Frasco";"96 g";"$2.050"
"1329";"(Ref: 528812)";"Dove";"Desodorante Hombre Spray Silver Control Frasco";"89 g";"$2.690"
"1330";"(Ref: 598182)";"Gillette";"Pack Prestobarba Desechable Sense Care";"4 Un";"$4.790"
"1331";"(Ref: 579107)";"Gillette";"Prestobarba Desechable Ultragrip Bolsa";"7 Un";"$5.690"
"1332";"(Ref: 608767)";"Nivea";"Roll On Antitranspirante Protect & Care 48 H";"50 ml";"$1.950"
"1333";"(Ref: 581969)";"Bí-O";"Desodorante Hombre Roll On Intensive Toque Seco Frasco";"50 ml";"$2.090"
"1334";"(Ref: 288334)";"Old Spice";"Desodorante Barra para Hombre Pure Sport Frasco";"60 g";"$2.450"
"1335";"(Ref: 598232)";"Schick";"Máquina Para Afeitar Exacta2";"5 Unidades";"$2.490"
"1336";"(Ref: 660760)";"Gillette";"Cartuchos Repuestos Mach3 Sensitive (8 Un)";"1 Un";"$16.250"
"1337";"(Ref: 288618)";"Nivea";"Crema de Afeitar Sensitive Caja";"100 ml";"$2.890"
"1338";"(Ref: 537769)";"Axe";"Desodorante Hombre Spray Musk Frasco";"96 g";"$2.050"
"1339";"(Ref: 579078)";"Gillette";"Prestobarba Desechable Caja";"2 Un";"$2.690"
"1340";"(Ref: 431064)";"Speed Stick";"Desodorante Hombre Barra Gel ADN Original Frasco";"85 g";"$3.050"
"1341";"(Ref: 598248)";"Gillette";"Pack Prestobarba Desechable Body Sense Display";"4 Un";"$4.790"
"1342";"(Ref: 289429)";"Gillette";"Prestobarba Desechable Ice Caja";"4 Un";"$4.790"
"1343";"(Ref: 537775)";"Axe";"Desodorante Hombre Spray Black Frasco";"96 g";"$2.050"
"1344";"(Ref: 537773)";"Axe";"Antitranspirante Hombre Spray Apollo Frasco";"90 g";"$2.050"
"1345";"(Ref: 609700)";"Bic";"Máquina de Afeitar + 6 Cartuchos de Repuesto";"1 Un";"$2.550"
"1346";"(Ref: 613144)";"Bí-O";"Desodorante Hombre Roll On Invisible";"50 g";"$2.090"
"1347";"(Ref: 671460)";"Gillette";"Rasuradora Desechable Prestobarba 3";"1 Un";"$1.000"
"1348";"(Ref: 648671)";"Axe";"Desodorante Dark Temptation";"90 ml";"$1.000"
"1349";"(Ref: 692198)";"Nivea";"Deo Spray Antitranspirante B&W MEN 100 ml";"100 ml";"$1.000"
"1350";"(Ref: 671022)";"Axe";"Desodorante BodySpray Black Night";"58 g";"$1.000"
"1351";"(Ref: 671013)";"Axe";"Desodorante BodySpray Collision";"58 g";"$1.000"
"1352";"(Ref: 598189)";"Bic";"Máquina para Afeitar Twin Select Sensitive Bolsa";"5 Un";"$1.050"
"1353";"(Ref: 252423)";"Alondra";"Hisopo para Afeitar";"";"$1.390"
"1354";"(Ref: 609702)";"Bic";"Máquina para Afeitar Comfort3 Caja";"2 Un";"$1.390"
"1355";"(Ref: 504388)";"Schick";"Máquina de Afeitar Xtreme3 Normal";"2 Un";"$1.760"
"1356";"(Ref: 504533)";"Schick";"Máquina de Afeitar Xtreme3 Piel Sensible";"2 Un";"$1.790"
"1357";"(Ref: 598226)";"Schick";"Máquinas de Afeitar Exacta2 Piel Sensible Bolsa";"3 Un";"$1.790"
"1358";"(Ref: 600113)";"Gillette";"Máquinas Para Afeitar Prestobarba";"2 Un";"$1.890"
"1359";"(Ref: 250940)";"Nivea";"Desodorante Hombre Roll On Invisible For Black & White Power Frasco";"50 ml";"$1.950"
"1360";"(Ref: 250841)";"Nivea";"Desodorante Hombre Roll On Silver Protect Dinamic Power Frasco";"50 g";"$1.950"
"1361";"(Ref: 661687)";"Bic";"Afeitadoras Desechables 3X2";"1 un";"$1.990"
"1362";"(Ref: 654192)";"Equate";"Prestobarba Doble Hoja";"5 Un";"$1.990"
"1363";"(Ref: 579272)";"Equate";"Prestobarba 3 Hojas";"2 Un";"$1.990"
"1364";"(Ref: 537765)";"Axe";"Desodorante Hombre Spray Apollo Lata 96 ml";"96 ml";"$2.050"
"1365";"(Ref: 639683)";"Axe";"Desodorante Hombre Spray Collision Lata";"96 g";"$2.050"
"1366";"(Ref: 537772)";"Axe";"Desodorante Hombre Spray Dark Templation Frasco";"152 ml";"$2.050"
"1367";"(Ref: 612281)";"Axe";"Antitranspirante 48 H Antimanchas";"50 g";"$2.050"
"1368";"(Ref: 656238)";"Axe";"Desodortante Spray Hombre Collision Fresh";"90 g";"$2.050"
"1369";"(Ref: 537776)";"Axe";"Desodorante Hombre Spray Black Lata";"96 ml";"$2.050"
"1370";"(Ref: 591953)";"Axe";"Desodorante Hombre Spray Black Night Frasco 96 g";"96 g";"$2.050"
"1371";"(Ref: 612282)";"Axe";"Antitranspirante Adrenaline 48 H";"50 g";"$2.050"
"1372";"(Ref: 656890)";"Axe";"Desodorante Gold Woo";"96 g";"$2.050"
"1373";"(Ref: 537766)";"Axe";"Desodorante Hombre Spray Dark Temptation Lata";"96 ml";"$2.050"
"1374";"(Ref: 656239)";"Axe";"Desodorante En Spray Gold";"90 g";"$2.050"
"1375";"(Ref: 394431)";"Knockout";"Colonia en spray para hombre";"1 Un";"$2.090"
"1376";"(Ref: 598159)";"Bic";"Máquina de Afeitar Bolsa";"15 Un";"$2.150"
"1377";"(Ref: 639676)";"Old Spice";"Desodorante Roll On Fresh Antitranspirante";"1 un";"$2.150"
"1378";"(Ref: 622943)";"Obao";"Intense Spray Hombre 150 Ml";"150 ml";"$2.190"
"1379";"(Ref: 581956)";"Obao";"Desodorante Hombre Spray Obao Active Frasco";"150 ml";"$2.190"
"1380";"(Ref: 474013)";"Dove";"Desodorante Spray Invisible Dry Hombre Frasco";"89 g";"$2.250"
"1381";"(Ref: 555789)";"Schick";"Máquina de Afeitar Xtreme3 Ultimate Display";"2 Un";"$2.290"
"1382";"(Ref: 253012)";"Speed Stick";"Desodorante Barra Antitranspirante Clean Frasco";"50 g";"$2.390"
"1383";"(Ref: 288319)";"Gillette";"Prestobarba Desechable Display";"2 Un";"$2.390"
"1384";"(Ref: 431063)";"Speed Stick";"Desodorante Hombre Barra Frasco";"50 g";"$2.390"
"1385";"(Ref: 581968)";"Bí-O";"Toque Seco Spray Hombre 150 Ml";"150 ml";"$2.390"
"1386";"(Ref: 253018)";"Speed Stick";"Desodorante Barra Para Hombre Frasco";"50 g";"$2.390"
"1387";"(Ref: 336681)";"Speed Stick";"Desodorante Barra para Hombre Fresh Frasco";"60 g";"$2.390"
"1388";"(Ref: 660422)";"Speed Stick";"Desodorante en Barra Speed Stick Infinite";"50 g";"$2.390"
"1389";"(Ref: 612905)";"Bí-O";"Desodorante Hombre Spray Invisible";"150 ml";"$2.390"
"1390";"(Ref: 252924)";"Speed Stick";"Antitranspirante Desodorante Barra Extreme Ultra Frasco";"50 g";"$2.390"
"1391";"(Ref: 592318)";"Bí-O";"Desodorante Hombre Barra Invisible Anti-Manchas";"50 g";"$2.390"
"1392";"(Ref: 592316)";"Bí-O";"Desodorante Hombre Barra Extreme Ice Mineral";"50 g";"$2.390"
"1393";"(Ref: 337334)";"Speed Stick";"Antitranspirante X5 Multi-Protect Frasco";"50 g";"$2.390"
"1394";"(Ref: 639670)";"Speed Stick";"Desodorante en Spray Speed Stick ADN";"91 g";"$2.450"
"1395";"(Ref: 547653)";"Dove";"Antitranspirante Roll On Hombre Silver Control Frasco";"50 ml";"$2.450"
"1396";"(Ref: 639671)";"Speed Stick";"Desodorante en Spray Speed Stick X5 Active";"91 g";"$2.450"
"1397";"(Ref: 598063)";"Old Spice";"Desodorante Hombre Barra Leña Frasco";"50 g";"$2.450"
"1398";"(Ref: 645710)";"Speed Stick";"Desodorante en Spray Speed Stick Cool Energy";"100 g";"$2.450"
"1399";"(Ref: 639672)";"Speed Stick";"Desodorante en Spray Speed Stick Waterproof Fresh";"91 g";"$2.450"
"1400";"(Ref: 289545)";"Old Spice";"Desodorante en Barra para Hombres Vip Frasco";"50 g";"$2.450"
"1401";"(Ref: 645711)";"Speed Stick";"Desodorante en Spray Speed Stick Cool Freedom";"100 g";"$2.450"
"1402";"(Ref: 639675)";"Old Spice";"Barra Antitranspirante Leyenda Épica";"1 un";"$2.450"
"1403";"(Ref: 639731)";"Speed Stick";"Desodorante en Spray Speed Stick Xtreme Tech Intense";"91 g";"$2.450"
"1404";"(Ref: 251408)";"Dove";"Desodorante Hombre Roll On Clean Comfort Frasco";"50 ml";"$2.450"
"1405";"(Ref: 477218)";"Dove";"Desodorante Hombre Roll On Invisible Dry Frasco";"50 ml";"$2.450"
"1406";"(Ref: 660421)";"Speed Stick";"Desodorante en Spray Speed Stick Infinite";"91 g";"$2.450"
"1407";"(Ref: 639729)";"Speed Stick";"Desodorante en Spray Speed Stick Xtreme Tech Ultra";"91 g";"$2.450"
"1408";"(Ref: 608766)";"Nivea";"Desodorante Hombre Spray Protecr & Care";"150 ml";"$2.490"
"1409";"(Ref: 502652)";"Schick";"Máquina de Afeitar Quattro Titanium Sensitive Display";"2 Un";"$2.490"
"1410";"(Ref: 461554)";"Rexona";"Antitranspirante Spray para Hombres V8 Lata";"150 ml";"$2.490"
"1411";"(Ref: 685346)";"Nivea";"Antitranspirante Aerosol Men Dry Impact";"150 ml";"$2.490"
"1412";"(Ref: 629501)";"Rexona";"Desodorante en barra anti transpirante";"50 g";"$2.490"
"1413";"(Ref: 598062)";"Old Spice";"Desodorante Hombre Spray Leña Frasco";"150 ml";"$2.490"
"1414";"(Ref: 656237)";"Rexona";"Desodorante en Spray Football Fanatics";"100 g";"$2.490"
"1415";"(Ref: 591958)";"Rexona";"Desodorante Hombre Spray Antibacterial Fresh Frasco";"50 g";"$2.490"
"1416";"(Ref: 608768)";"Nivea Deo";"Prot Care Men St";"1 Un";"$2.490"
"1417";"(Ref: 591956)";"Rexona";"Desodorante Hombre Spray Antibacterial Fresh Frasco";"150 ml";"$2.490"
"1418";"(Ref: 559806)";"Old Spice";"Desodorante Hombre Spray Fresh Frasco 150 ml";"150 ml";"$2.490"
"1419";"(Ref: 559802)";"Old Spice";"Desodorante Hombre Spray VIP Lata 150 ml";"150 ml";"$2.490"
"1420";"(Ref: 516357)";"Rexona";"Desodorante Hombre Barra Antibacterial Frasco";"50 g";"$2.490"
"1421";"(Ref: 339193)";"Rexona";"Antitranspirante Stick Xtracool Botella";"50 g";"$2.490"
"1422";"(Ref: 561319)";"Axe";"Antitranspirante Hombre Spray Signature Frasco";"90 g";"$2.490"
"1423";"(Ref: 547655)";"Rexona";"Desodorante Stick Hombre Xtracool Frasco";"50 g";"$2.490"
"1424";"(Ref: 461552)";"Rexona";"Antitranspirante Spray para Hombres Sensitive Lata";"150 ml";"$2.490"
"1425";"(Ref: 639678)";"Rexona";"Desodorante en barra V8";"50 g";"$2.490"
"1426";"(Ref: 382003)";"Nivea";"Desodorante Hombre Spray Sensitive Lata";"150 ml";"$2.490"
"1427";"(Ref: 250703)";"Rexona";"Antitranspirante Invisible Men Frasco";"50 g";"$2.490"
"1428";"(Ref: 629500)";"Rexona";"Desodorante en Barra Antibacterial";"50 g";"$2.490"
"1429";"(Ref: 645720)";"Nivea";"Desodorante Spray Hombre Fresh Sport";"150 ml";"$2.490"
"1430";"(Ref: 250830)";"Nivea";"Desodorante Hombre Barra Silver Protect Dinamic Power Frasco";"73 g";"$2.490"
"1431";"(Ref: 507618)";"Bí-O";"Antitranspirante Spray para Hombre Dry Fresh Lata";"150 ml";"$2.490"
"1432";"(Ref: 611132)";"Bí-O";"Desodorante Hombre Spray Olor Block2";"150 ml";"$2.490"
"1433";"(Ref: 622953)";"Nivea";"Desodorante Hombre Spray Invisible For Black & White Fresh";"150 ml";"$2.490"
"1434";"(Ref: 645718)";"Nivea";"Desodorante Spray Hombre Fresh Ice";"150 ml";"$2.490"
"1435";"(Ref: 401471)";"Nivea";"Desodorante Hombre Spray Dry Impact Lata";"150 ml";"$2.490"
"1436";"(Ref: 516356)";"Rexona";"Desodorante Hombre Spray Antibacterial Frasco";"150 ml";"$2.490"
"1437";"(Ref: 598064)";"Old Spice";"Desodorante Spray Citron";"1 Un";"$2.490"
"1438";"(Ref: 559805)";"Old Spice";"Desodorante Hombre Spray Wolfthorn Lata";"150 ml";"$2.490"
"1439";"(Ref: 645719)";"Nivea";"Desodorante Spray Hombre Fresh Ocean";"150 ml";"$2.490"
"1440";"(Ref: 461555)";"Rexona";"Antitranspirante Spray para Hombres Xtracool Lata";"150 ml";"$2.490"
"1441";"(Ref: 276008)";"Bí-O";"Antitranspirante Spray Hombre Extreme 80° Lata";"150 ml";"$2.490"
"1442";"(Ref: 397346)";"Spiderman";"Colonia Spiderman Movie";"220 ml";"$2.590"
"1443";"(Ref: 251386)";"Dove";"Antitranspirante Barra Stick Extra Fresh Powerful Protection Botella";"50 ml";"$2.590"
"1444";"(Ref: 251374)";"Dove";"Antitranspirante Barra Stick Clean Comfort Powerful Protection Botella";"50 ml";"$2.590"
"1445";"(Ref: 578556)";"Etiquet";"Desodorante Crema Men Full Protect 60g";"60 g";"$2.590"
"1446";"(Ref: 592526)";"Bic";"Máquinas Desechables para Afeitar Piel Sensible";"4 Un";"$2.590"
"1447";"(Ref: 639674)";"Old Spice";"Antitranspirante en Spray Leyenda Epica";"1 un";"$2.650"
"1448";"(Ref: 494252)";"Old Spice";"Desodorante Hombre Spray Vip Lata";"150 ml";"$2.650"
"1449";"(Ref: 516369)";"Old Spice";"Desodorante Spray Antitranspirante Leyenda Épica";"1 un";"$2.650"
"1450";"(Ref: 639682)";"Dove";"Dove Men Care Anti Transpirante Talco Mineral";"89 g";"$2.690"
"1451";"(Ref: 258768)";"Schick";"Máquina Para Afeitar Quattro Titanium";"2 Un";"$2.690"
"1452";"(Ref: 382557)";"Dove";"Desodorante Spray Hombre sin Perfume Frasco";"89 g";"$2.690"
"1453";"(Ref: 474133)";"Schick";"Maquina de Afeitar Xtreme3 Piel Sensible Caja";"3 Un";"$2.690"
"1454";"(Ref: 288326)";"Gillette";"Prestobarba Desechable Ultragrip Bolsa";"3 Un";"$2.790"
"1455";"(Ref: 613324)";"Gelatti";"Colonia Paw Patrol";"150 ml";"$2.790"
