"codigo";"Marca";"descripcion";"cantidad";"precio"
"1317";"(Ref: 251385)";"Great Value";"Papas Fritas sabor Tradicional Tarro";"150 g";"$1.190"
"1318";"(Ref: 602570)";"Marco Polo";"Terra Vegetales Rústicos Sal de Mar";"180 g";"$2.050"
"1319";"(Ref: 614331)";"Frutisa";"Pack Snacks Saludables Kids";"180 g";"$2.890"
"1320";"(Ref: 349763)";"De la Rosa";"Maní Japonés Bolsa";"200 g";"$1.450"
"1321";"(Ref: 261771)";"Marco Polo";"Maní Salado con Miel Bolsa";"150 g";"$950"
"1322";"(Ref: 505836)";"Perfect Choice";"Salsa Bruschetta Alcachofa Frasco";"280 g";"$1.990"
"1323";"(Ref: 251409)";"Great Value";"Snacks Frito sabor Crema Ácida y Cebolla Tarro";"142 g";"$1.190"
"1324";"(Ref: 391846)";"Tika";"Chips de Camotes y Betarragas Nativos Bolsa";"232 g";"$2.790"
"1325";"(Ref: 606392)";"Lider";"Almendras Naturales";"100 g";"$1.290"
"1326";"(Ref: 272143)";"Selección";"Aceitunas Rellenas de Almendras Tarro";"350 g";"$1.290"
"1327";"(Ref: 606398)";"Lider";"Nueces Mariposas";"100 g";"$1.750"
"1328";"(Ref: 259824)";"Lider";"Ramitas Clásicas Bolsa";"270 g";"$790"
"1329";"(Ref: 462114)";"Tika";"Chips Artesanales Chiloe Bolsa";"212 g";"$2.790"
"1330";"(Ref: 242969)";"Evercrisp";"Doritos Sabor Queso Bolsa";"180 g";"$1.180"
"1331";"(Ref: 592393)";"Lider";"Maní sin Sal";"180 g";"$650"
"1332";"(Ref: 346888)";"Marco Polo";"Maní Salado Bolsa";"450 g";"$1.450"
"1333";"(Ref: 544670)";"Arcor";"Galletas Selz Clásico Bolsa";"35 g";"$130"
"1334";"(Ref: 254250)";"Millantú";"Castaña de Cajú Salada";"200 g";"$3.650"
"1335";"(Ref: 637193)";"Lider";"Avellana Europea";"140 g";"$3.290"
"1336";"(Ref: 295518)";"Costa";"Galletas Crackelet Bolsa";"85 g";"$350"
"1337";"(Ref: 637190)";"Lider";"Nuez Mariposa";"200 g";"$3.790"
"1338";"(Ref: 250682)";"Selección";"Aceitunas Rellenas con Anchoas Tarro";"350 g";"$1.290"
"1339";"(Ref: 405235)";"Dos en Uno";"Galletas Selz Cracker Orégano Oliva Paquete";"107 g";"$350"
"1340";"(Ref: 259357)";"Hengstenberg";"Pepinillos Polaca sin Gluten";"720 g";"$2.490"
"1341";"(Ref: 622228)";"Evercrisp";"Chis Pop Sabor Tuti-Fruti";"270 g";"$1.650"
"1342";"(Ref: 248662)";"Don Juan";"Aceitunas Azapa Bolsa";"200 g";"$1.130"
"1343";"(Ref: 595064)";"Lider";"Maní Tostado Salado Bolsa";"430 g";"$1.290"
"1344";"(Ref: 638269)";"Marco Polo";"Maní Crunchis";"250 g";"$1.000"
"1345";"(Ref: 248579)";"Marco Polo";"Papas Fritas Corte Americano Bolsa";"400 g";"$1.750"
"1346";"(Ref: 546498)";"Tika";"Crackers Artesanal Chía y Romero Caja";"140 g";"$1.460"
"1347";"(Ref: 259812)";"Lider";"Ramitas Sabor Queso Bolsa";"270 g";"$790"
"1348";"(Ref: 250711)";"Selección";"Aceitunas Rellenas de Salmón Tarro";"350 g";"$1.290"
"1349";"(Ref: 272139)";"Selección";"Aceitunas Rellenas de Queso Tarro";"350 g";"$1.290"
"1350";"(Ref: 659237)";"Acuenta";"Papas Fritas Corte Americano";"400 g";"$1.290"
"1351";"(Ref: 248657)";"Don Juan";"Aceitunas Sevillanas Bolsa";"340 g";"$1.550"
"1352";"(Ref: 413835)";"Twistos";"Minitostadas Horneadas Sabor Jamón Ibérico Bolsa";"43 g";"$490"
"1353";"(Ref: 515725)";"Nucete";"Aceitunas Verdes Rellenas de Pimiento Frasco";"330 g";"$1.850"
"1354";"(Ref: 563965)";"Evercrisp";"Gatolate Bolsa";"270 g";"$1.790"
"1355";"(Ref: 638115)";"Evercrisp";"Papas Lays Artesanales";"185 g";"$1.420"
"1356";"(Ref: 511748)";"Marco Polo";"Papas Fritas Caseras";"38 g";"$250"
"1357";"(Ref: 646637)";"Marco Polo";"Maní sin Sal";"280 g";"$1.000"
"1358";"(Ref: 630154)";"Evercrisp";"Snack Mix";"320 g";"$2.290"
"1359";"(Ref: 592394)";"Lider";"Maní Salado Tostado";"180 g";"$650"
"1360";"(Ref: 546499)";"Tika";"Crackers Artesanal Cúrcuma y Sésamo Caja";"140 g";"$1.460"
"1361";"(Ref: 436731)";"Evercrisp";"Cabritas con Caramelo Bolsa";"250 g";"$1.651"
"1362";"(Ref: 413837)";"Twistos";"Tostadas de Trigo Horneadas Sabor Queso Bolsa";"43 g";"$490"
"1363";"(Ref: 494461)";"Evercrisp";"Papas Fritas Lay's Stax Queso Corte Liso";"140 g";"$1.390"
"1364";"(Ref: 658048)";"Marco Polo";"Papas Fritas Caseras";"550 g";"$1.800"
"1365";"(Ref: 248684)";"Don Juan";"Pepinillo Bolsa";"200 g";"$720"
"1366";"(Ref: 605780)";"Perfect Choice";"Salsa para Bruschetta Palmito-Espárrago-Almendras";"290 g";"$1.990"
"1367";"(Ref: 631773)";"Evercrisp";"Doritos Tostitos";"300 g";"$1.690"
"1368";"(Ref: 264902)";"Marco Polo";"Maní sin Sal Bolsa";"180 g";"$790"
"1369";"(Ref: 606394)";"Lider";"Castañas de Cajú Saladas";"80 g";"$1.190"
"1370";"(Ref: 617621)";"Marco Polo";"Tortilla Chips con Sal de Mar";"320 g";"$1.150"
"1371";"(Ref: 318922)";"Evercrisp";"Cheezels Bolsa";"30 g";"$530"
"1372";"(Ref: 270001)";"Lider";"Aceitunas Sevillanas Bolsa";"340 g";"$1.150"
"1373";"(Ref: 641970)";"Great Value";"Popcorn Caramelo";"170 g";"$1.390"
"1374";"(Ref: 251397)";"Great Value";"Papas Fritas sabor Barbacue Tarro";"142 g";"$1.190"
"1375";"(Ref: 586469)";"Marco Polo";"Papas Fritas Rústicas Sabor Merkén Bolsa";"185 g";"$1.290"
"1376";"(Ref: 288140)";"Hengstenberg";"Pepinillos Pecera Frasco";"1.700 ml";"$3.591"
"1377";"(Ref: 654202)";"Lider";"Pasas Rubias";"100 g";"$720"
"1378";"(Ref: 586468)";"Marco Polo";"Papas Fritas Rústicas Queso y Orégano Bolsa";"200 g";"$1.290"
"1379";"(Ref: 519535)";"Kryzpo";"Papas Fritas Crema Cebolla Tarro";"140 g";"$1.150"
"1380";"(Ref: 248581)";"Marco Polo";"Papas Fritas Caseras Bolsa";"280 g";"$990"
"1381";"(Ref: 542365)";"Evercrisp";"Papas Lays mediterranea sabor Jamon serrano";"185 g";"$1.550"
"1382";"(Ref: 672006)";"Marco Polo";"Suflés de Papa Crunchis Horneados";"280 g";"$1.000"
"1383";"(Ref: 259275)";"Pancho Villa";"Tortillas de Maíz Saladas Bolsa";"320 g";"$1.850"
"1384";"(Ref: 650995)";"Marco Polo";"Pop Corn Sabor Caramelo";"250 g";"$1.300"
"1385";"(Ref: 526215)";"Marco Polo";"Crunchis Pop's Tutifruti Bolsa";"270 g";"$1.400"
"1386";"(Ref: 269971)";"Lider";"Pepinillos en Vinagre Bolsa";"200 g";"$750"
"1387";"(Ref: 248649)";"Don Juan";"Aceituna Huasco Bolsa";"200 g";"$890"
"1388";"(Ref: 621148)";"Puripop";"Pop Corn Endulzadas";"210 g";"$1.950"
"1389";"(Ref: 638282)";"Don Juan";"Aceitunas Negras Descarozadas";"450 g";"$1.990"
"1390";"(Ref: 348751)";"Buka";"Skin Chips Mix de Verduras con Piel Camote, Papa y Betarraga Bolsa";"190 g";"$2.490"
"1391";"(Ref: 638272)";"Don Juan";"Aceitunas Rellenas de Pasta de Pimiento";"450 g";"$2.090"
"1392";"(Ref: 248898)";"Marco Polo";"Maní Salado Natural Bolsa";"180 g";"$790"
"1393";"(Ref: 622233)";"Evercrisp";"Sonric's Choco Crac's Bolsa";"160 g";"$1.350"
"1394";"(Ref: 519534)";"Kryzpo";"Papas Fritas Queso Tarro";"140 g";"$1.150"
"1395";"(Ref: 651005)";"Marco Polo";"Maní con Miel";"350 g";"$1.390"
"1396";"(Ref: 606399)";"Lider";"Pistachos Salados";"80 g";"$1.390"
"1397";"(Ref: 438384)";"Buka";"Confitura de Pimentón Rojo Frasco";"160 g";"$1.950"
"1398";"(Ref: 622240)";"Evercrisp";"Traga Traga Sabor Frambuesa";"270 g";"$1.850"
"1399";"(Ref: 657989)";"Marco Polo";"Papas Fritas Corte Liso";"250 g";"$950"
"1400";"(Ref: 542019)";"Evercrisp";"Maní Japones";"100 g";"$680"
"1401";"(Ref: 367012)";"Marco Polo";"Pistachos Salados Naturales";"80 g";"$1.750"
"1402";"(Ref: 264773)";"Don Juan";"Pickles Bolsa";"200 g";"$960"
"1403";"(Ref: 542466)";"Buka";"Skin Chips Papas Artesanales Sabor Cebolla Caramelizada";"190 g";"$1.300"
"1404";"(Ref: 606395)";"Lider";"Maní, Pasas y Almendras";"150 g";"$1.170"
"1405";"(Ref: 463087)";"Marco Polo";"Crunch Cheese Suflés Queso Bolsa";"280 g";"$1.300"
"1406";"(Ref: 480141)";"Evercrisp";"Maní sin Sal";"160 g";"$820"
"1407";"(Ref: 295545)";"Buka";"Salsa Untable de Hummus al Merkén Frasco";"220 g";"$1.250"
"1408";"(Ref: 637191)";"Lider";"Pistachos con Cascara";"120 g";"$2.390"
"1409";"(Ref: 251422)";"Great Value";"Papas Fritas Cheddar Cheese Tarro";"142 g";"$1.190"
"1410";"(Ref: 631340)";"Evercrisp";"Papas Fritas Lays";"42 g";"$550"
"1411";"(Ref: 546089)";"Dos en Uno";"Galleta Selz Sabor Jamón Bolsa";"35 g";"$130"
"1412";"(Ref: 627577)";"Marco Polo";"Ramitas de Queso";"42 gr";"$150"
"1413";"(Ref: 627576)";"Marco Polo";"Ramitas Saladas";"42 gr";"$150"
"1414";"(Ref: 541978)";"Kryzpo";"Galletas Saladas Cricket Original Paquete";"78 g";"$320"
"1415";"(Ref: 648765)";"Marco Polo";"Crunchis Maní";"30 g";"$350"
"1416";"(Ref: 579362)";"Costa";"Galleta Crackelet con Sal de Mar Bolsa";"70 g";"$350"
"1417";"(Ref: 592440)";"Selz";"Galletas Crackers Sabor Merkén";"107 g";"$350"
"1418";"(Ref: 556514)";"Costa";"Galletas Crackelet Salvado Bolsa";"85 g";"$350"
"1419";"(Ref: 672491)";"Frutisa";"Fruit and Nuts";"30 cc";"$390"
"1420";"(Ref: 675210)";"Be Snack";"Mini Pop Chips Yoghurt Frutilla";"25 g";"$390"
"1421";"(Ref: 269990)";"Lider";"Chucrut en Vinagre Bolsa";"400 g";"$390"
"1422";"(Ref: 511747)";"Marco Polo";"Snack Mix";"45 g";"$390"
"1423";"(Ref: 675211)";"Be Snack";"Mini Pop Chips Chocolate";"25 g";"$390"
"1424";"(Ref: 672492)";"Frutisa";"Mix Natural";"30 cc";"$390"
"1425";"(Ref: 557650)";"Marco Polo";"Papas Fritas Casera Sabor Crema y Ciboulette";"36 g";"$420"
"1426";"(Ref: 557652)";"Marco Polo";"Papas Fritas Casera Sabor Jamón Serrano";"36 g";"$420"
"1427";"(Ref: 617041)";"Marco Polo";"Papas Rústicas Sal de Mar";"38 g";"$480"
"1428";"(Ref: 248690)";"Don Juan";"Americana en Vinagre Bolsa";"200 g";"$490"
"1429";"(Ref: 502523)";"Colombina";"Galletas Crakenas";"204 g";"$490"
"1430";"(Ref: 280352)";"Lider";"Salsa Americana Bolsa";"400 g";"$510"
"1431";"(Ref: 654203)";"Lider";"Pasas Morenas";"100 g";"$520"
"1432";"(Ref: 248910)";"Marco Polo";"Maní con Pasas Bolsa";"100 g";"$540"
"1433";"(Ref: 522635)";"Kryzpo";"Papas Fritas Sabor Original Lata";"40 g";"$550"
"1434";"(Ref: 615943)";"Marco Polo";"Tortilla Queso";"50 g";"$550"
"1435";"(Ref: 640502)";"Evercrisp";"Cheetos Horneados Wooow";"36 g";"$610"
"1436";"(Ref: 640503)";"Evercrisp";"Chis Pop Sabor Tuti-Fruti";"30 g";"$610"
"1437";"(Ref: 366879)";"Marco Polo";"Pasas Flame Bolsa";"100 g";"$610"
"1438";"(Ref: 264876)";"Marco Polo";"Pasas Morenas Bolsa";"100 g";"$610"
"1439";"(Ref: 264766)";"Don Juan";"Chucrut Bolsa";"200 g";"$620"
"1440";"(Ref: 253117)";"Millantú";"Maní con Merquén Salado";"100 g";"$630"
"1441";"(Ref: 278659)";"Selección";"Almendras Naturales Bolsa";"80 g";"$640"
"1442";"(Ref: 277319)";"Selección";"Almendras Saladas Bolsa";"80 g";"$640"
"1443";"(Ref: 277334)";"Selección";"Almendras Sabor Jamón Serrano";"80 g";"$640"
"1444";"(Ref: 542052)";"Evercrisp";"Snack Mix";"50 g";"$670"
"1445";"(Ref: 253831)";"Lider";"Pop Corn Dulces Para Microondas Bolsa";"91 g";"$670"
"1446";"(Ref: 253819)";"Lider";"Palomitas Sabor Mantequilla Bolsa";"91 g";"$670"
"1447";"(Ref: 558061)";"Tika";"Chips Artesan Patagonia";"35 g";"$690"
"1448";"(Ref: 689736)";"Evercrisp";"Doritos Queso";"46 g";"$690"
"1449";"(Ref: 639914)";"Nuts4Nuts";"Mani Confitado";"80 g";"$690"
"1450";"(Ref: 640507)";"Puripop";"Pop Corn Endulzadas";"25 g";"$690"
"1451";"(Ref: 640508)";"Puripop";"Pop Corn Coco Vainilla";"25 g";"$690"
"1452";"(Ref: 270005)";"Lider";"Cebollitas Perla Bolsa";"400 g";"$750"
"1453";"(Ref: 421602)";"Lider";"Pepinos Dill Agridulces Bolsa";"400 g";"$750"
"1454";"(Ref: 269983)";"Lider";"Pickles en Vinagre Bolsa";"400 g";"$750"
"1455";"(Ref: 376471)";"Marco Polo";"Pasas Tipo Corinto Bolsa";"100 g";"$780"
"1456";"(Ref: 261742)";"Don Juan";"Cebollita Bolsa";"200 g";"$790"
"1457";"(Ref: 607572)";"Sabu";"Maní Tostado Sin Sal";"180 g";"$790"
"1458";"(Ref: 613204)";"Lider";"Mix Maní Salado con Pasas";"200 g";"$790"
"1459";"(Ref: 617620)";"Marco Polo";"Tortilla Chips Bravo";"180 g";"$790"
"1460";"(Ref: 605832)";"Marco Polo";"Deli Mix";"80 g";"$790"
"1461";"(Ref: 562581)";"Sabu";"Maní Salado Bolsa";"180 g";"$790"
"1462";"(Ref: 269963)";"Lider";"Aceituna Huasco Bolsa";"340 g";"$820"
"1463";"(Ref: 515021)";"Tribú";"Mix Frutos del Bosque Bolsa";"80 g";"$820"
"1464";"(Ref: 638278)";"Don Juan";"Aceitunas Rellenas de Pasta de Pimiento";"250 g";"$830"
"1465";"(Ref: 633418)";"Acuenta";"Tubos";"270 g";"$850"
"1466";"(Ref: 264872)";"Marco Polo";"Pasas Rubias Bolsa";"100 g";"$850"
"1467";"(Ref: 633417)";"Acuenta";"Pops Acuenta";"270 g";"$850"
"1468";"(Ref: 484969)";"Nabisco";"Galleta Club Social Mantequilla Bolsa";"232 g";"$850"
"1469";"(Ref: 252317)";"Club Social";"Galleta Sabor Queso Paquete";"232 g";"$850"
"1470";"(Ref: 654615)";"Castillo";"Pate de Ternera";"100 g";"$850"
"1471";"(Ref: 250257)";"ACT II";"Palomitas para Microondas Light";"91 g";"$860"
"1472";"(Ref: 250342)";"ACT II";"Palomitas para Microondas Dulces";"91 g";"$890"
"1473";"(Ref: 659240)";"Acuenta";"Papas Fritas Corte Liso";"230 g";"$890"
"1474";"(Ref: 659239)";"Acuenta";"Papas Fritas Corte Americano";"230 g";"$890"
"1475";"(Ref: 578207)";"ACT II";"Palomitas de Maíz Bolsa";"91 g";"$890"
"1476";"(Ref: 264788)";"Don Juan";"Pepinillo Dill Bolsa";"200 g";"$890"
"1477";"(Ref: 657991)";"Marco Polo";"Papas Fritas Corte Ondulado";"250 g";"$950"
"1478";"(Ref: 614195)";"Marco Polo";"Maní con Pasas Bolsa";"180 g";"$950"
"1479";"(Ref: 258703)";"Twistos";"Tostadas Sabor Queso Bolsa";"110 g";"$951"
"1480";"(Ref: 258694)";"Twistos";"Tostadas Sabor Jamón Bolsa";"110 g";"$951"
"1481";"(Ref: 595592)";"Evercrisp";"Snack Mix (Cheetos, Lay´s, Ramitas)";"120 g";"$970"
"1482";"(Ref: 612286)";"Kryzpo";"Cricket Tripack Original";"192 g";"$970"
"1483";"(Ref: 672009)";"Frutisa";"Mix Energy";"80 cc";"$980"
"1484";"(Ref: 614332)";"Frutisa";"Tropical Mix";"80 g";"$980"
"1485";"(Ref: 592483)";"Pancho Villa";"Nachos Sabor Queso Bolsa";"180 g";"$980"
"1486";"(Ref: 672008)";"Frutisa";"Mix Vita";"80 cc";"$980"
"1487";"(Ref: 614333)";"Frutisa";"Trail Mix";"80 g";"$990"
"1488";"(Ref: 540548)";"Marco Polo";"Papas Fritas Caseras Crema & Ciboulette Bolsa";"200 g";"$990"
"1489";"(Ref: 692699)";"Twistos";"Minitostaditas Integral Sabor Tomate & Oliva";"110 g";"$990"
"1490";"(Ref: 557455)";"Maretti";"Bruschette Tomate, Aceitunas y Orégano Bolsa";"100 g";"$990"
"1491";"(Ref: 651003)";"Frutisa";"Fruti Mix";"80 g";"$990"
"1492";"(Ref: 672396)";"Lider";"Tortilla Sabor Queso";"180 g";"$990"
"1493";"(Ref: 692697)";"Twistos";"Minitostaditas Integral Sabor Queso & Hierbas";"110 g";"$990"
"1494";"(Ref: 660238)";"Great Value";"Gomita Acida";"125 g";"$990"
"1495";"(Ref: 638302)";"Pancho Villa";"Maní Cacahuate Crocante";"150 g";"$990"
"1496";"(Ref: 557456)";"Maretti";"Bruschette Mix de Vegetales Bolsa";"100 g";"$990"
"1497";"(Ref: 651001)";"Frutisa";"Coco Slice";"80 g";"$991"
"1498";"(Ref: 614486)";"Marco Polo";"Maní Salado";"300 g";"$1.000"
"1499";"(Ref: 672004)";"Marco Polo";"Choco Pop's Crunchis Horneados";"270 g";"$1.000"
"1500";"(Ref: 385944)";"Marco Polo";"Frutas y Frutos Secos Bolsa";"80 g";"$1.000"
"1501";"(Ref: 385946)";"Marco Polo";"Frutas y Frutos Secos Bolsa";"80 g";"$1.000"
"1502";"(Ref: 261424)";"Marco Polo";"Maní Mix Bora Bora Display";"80 g";"$1.000"
"1503";"(Ref: 614325)";"Robinson Crusoe";"Paté de Salmón";"110 g";"$1.000"
"1504";"(Ref: 269957)";"Lider";"Aceituna Azapa Bolsa";"330 g";"$1.050"
"1505";"(Ref: 701339)";"Evercrisp";"Cheetos Palitos Sabor Flamin'Hot";"156 g";"$1.090"
"1506";"(Ref: 701343)";"Evercrisp";"Papas Fritas Lay's Sabor Flamin'Hot";"175 g";"$1.090"
"1507";"(Ref: 638286)";"Don Juan";"Aceitunas negras descarozadas";"250 g";"$1.090"
"1508";"(Ref: 638284)";"Don Juan";"Aceitunas verdes descarozadas";"250 g";"$1.090"
"1509";"(Ref: 701341)";"Evercrisp";"Doritos Sabor Flamin'Hot";"180 g";"$1.090"
"1510";"(Ref: 614641)";"Evercrisp";"Doritos Ruleta Sabor Queso y Queso Picante";"180 g";"$1.180"
"1511";"(Ref: 633421)";"Great Value";"Saltines Integral";"453 g";"$1.190"
"1512";"(Ref: 508648)";"Great Value";"Papa Frita Sabor Pickle Lata";"150 g";"$1.190"
"1513";"(Ref: 633420)";"Great Value";"Saltines";"453 g";"$1.190"
"1514";"(Ref: 315856)";"Master Rice";"Galleta Bites de Arroz BB-Q";"70 g";"$1.190"
"1515";"(Ref: 259839)";"Lider";"Aceitunas Huasco Frasco";"300 g";"$1.190"
"1516";"(Ref: 508647)";"Great Value";"Papas Fritas Sabor Pizza Lata";"142 g";"$1.190"
"1517";"(Ref: 353863)";"Lider";"Banana Chips";"140 g";"$1.190"
"1518";"(Ref: 315858)";"Master Rice";"Galletas Crackers Sour Cream Bolsa";"100 g";"$1.190"
"1519";"(Ref: 315855)";"Master Rice";"Galleta Bites de Arroz Teriyaki";"70 g";"$1.190"
"1520";"(Ref: 606391)";"Lider";"Almendras Saladas";"80 g";"$1.190"
"1521";"(Ref: 315859)";"Master Rice";"Galletas Crackers Arroz Sweet Chili Bolsa";"100 g";"$1.190"
"1522";"(Ref: 684115)";"Buka";"Papas fritas artesanales - Sal de Mar";"185 g";"$1.200"
"1523";"(Ref: 278631)";"Selección";"Frutos Secos Almendras, Pasas y Berries Bolsa";"80 g";"$1.290"
"1524";"(Ref: 658050)";"Marco Polo";"Papas Fritas Corte Americano Sabor BBQ";"200 g";"$1.290"
"1525";"(Ref: 692693)";"Marco Polo";"Papas fritas Rústicas Sal y Pimienta";"185 gr";"$1.290"
"1526";"(Ref: 642581)";"Lider";"Maní Confitado Natural";"300 g";"$1.290"
"1527";"(Ref: 277309)";"Selección";"Mix Frutos Secos Almendras, Pasas y Berries Bolsa";"80 g";"$1.290"
"1528";"(Ref: 544148)";"Lider";"Mani Merken";"300 g";"$1.290"
"1529";"(Ref: 283734)";"Lider";"Maní Salado";"300 g";"$1.290"
"1530";"(Ref: 254298)";"Millantú";"Surtido Cóctel Salado";"120 g";"$1.300"
"1531";"(Ref: 650991)";"Evercrisp";"Papas Fritas Corte Lisa";"230 g";"$1.350"
"1532";"(Ref: 527626)";"Marco Polo";"Mix Fruits & Nuts Bora Bora";"150 g";"$1.350"
"1533";"(Ref: 515020)";"Tribú";"Mix Nativa Bolsa";"80 g";"$1.350"
"1534";"(Ref: 515022)";"Tribú";"Mix Cajún Bolsa";"80 g";"$1.350"
"1535";"(Ref: 579360)";"Tribú";"Mix Seeds & Berries sin Sal";"80 g";"$1.350"
"1536";"(Ref: 615753)";"Evercrisp";"Ramitas Sabor Original Bolsa";"270 g";"$1.350"
"1537";"(Ref: 615750)";"Evercrisp";"Ramitas Queso Bolsa";"270 g";"$1.350"
"1538";"(Ref: 579361)";"Tribú";"Mix Frutos Rojos";"80 g";"$1.350"
"1539";"(Ref: 646641)";"Evercrisp";"Papas Lays Corte Americano";"230 g";"$1.350"
"1540";"(Ref: 260417)";"Evercrisp";"Mix Maní Almendras y Pasas";"150 g";"$1.380"
"1541";"(Ref: 605040)";"Buka";"Dip Untable Queso Cheddar";"220 g";"$1.390"
"1542";"(Ref: 638297)";"Buka";"Dip Untable Espinacas";"220 g";"$1.390"
"1543";"(Ref: 640117)";"Lider";"Pasas Corinto";"300 g";"$1.390"
"1544";"(Ref: 605041)";"Buka";"Dip Untable Ajo Tostado";"220 g";"$1.390"
"1545";"(Ref: 556683)";"Evercrisp";"Papas Fritas Lay's Stax Sabor Pizza Lata";"140 g";"$1.390"
"1546";"(Ref: 633419)";"Frutisa";"Cranberries";"142 g";"$1.391"
"1547";"(Ref: 526214)";"Marco Polo";"Crunchis Tubos Queso Bolsa";"270 g";"$1.400"
"1548";"(Ref: 650985)";"Evercrisp";"3D Cheetos Pop Corn sabor Caramelo";"270 g";"$1.450"
"1549";"(Ref: 692694)";"Evercrisp";"Cheetos Pop Corn Sabor Chocolate";"270 g";"$1.450"
"1550";"(Ref: 546522)";"Vía De La Plata";"Aceitunas Rellenas de Jamón Lata";"350 g";"$1.450"
"1551";"(Ref: 650987)";"Evercrisp";"3D Cheetos Pop Corn sabor queso Cheddar";"115 g";"$1.450"
"1552";"(Ref: 254328)";"Vía De La Plata";"Aceitunas Rellenas de Queso Lata";"350 g";"$1.450"
"1553";"(Ref: 254350)";"Vía De La Plata";"Aceitunas Rellenas de Anchoa Lata";"350 g";"$1.450"
"1554";"(Ref: 254338)";"Vía De La Plata";"Aceitunas Rellenas de Almendra Lata";"350 g";"$1.450"
"1555";"(Ref: 659235)";"Acuenta";"Palitos Queso";"350 g";"$1.450"
"1556";"(Ref: 254317)";"Vía De La Plata";"Aceitunas Rellenas de Pimiento Lata";"350 g";"$1.450"
"1557";"(Ref: 674820)";"Pringles";"Papas Fritas Sabor Crema y Cebolla";"158 g";"$1.490"
"1558";"(Ref: 451332)";"Pringles";"Papas Fritas Sabor Original";"140 g";"$1.490"
"1559";"(Ref: 451330)";"Pringles";"Papas Fritas Sabor Queso";"139 g";"$1.490"
"1560";"(Ref: 614427)";"Millantú";"Mix Surtido Coco";"80 g";"$1.490"
"1561";"(Ref: 637184)";"Lider";"Maní Tostado";"300 g";"$1.490"
"1562";"(Ref: 657584)";"Martini";"Cabritas para Preparar";"50 g";"$1.490"
"1563";"(Ref: 675209)";"Be Snack";"Cheezy Chips";"140 g";"$1.490"
"1564";"(Ref: 510648)";"Marco Polo";"Snack Mix Bolsa";"320 g";"$1.490"
"1565";"(Ref: 640113)";"Lider";"Maní Confitado";"300 g";"$1.490"
"1566";"(Ref: 650997)";"Pringles";"Tortillas Sabor Original";"160 g";"$1.490"
"1567";"(Ref: 659236)";"Acuenta";"Snack Mix";"320 g";"$1.550"
"1568";"(Ref: 631754)";"Evercrisp";"Papas Lays mediterranea sabor un toque de oregano";"185 g";"$1.550"
"1569";"(Ref: 672012)";"Frutisa";"Almendra Natural";"100 g";"$1.550"
"1570";"(Ref: 650990)";"Primor";"Papas Fritas Caseras Hilo";"200 g";"$1.581"
"1571";"(Ref: 650989)";"Primor";"Papas Fritas Caseras";"230 g";"$1.581"
"1572";"(Ref: 637175)";"Lider";"Damasco Turco";"140 g";"$1.590"
"1573";"(Ref: 672010)";"Frutisa";"Castaña de Cajú";"80 g";"$1.590"
"1574";"(Ref: 614199)";"Knax";"Pepinillos Crujientes y Aliñados";"1 Un";"$1.590"
"1575";"(Ref: 664666)";"Lider";"Ciruelas D'agen sin carozo";"300 g";"$1.590"
"1576";"(Ref: 684117)";"Marco Polo";"Papas Rústicas Corte Rejilla";"185 g";"$1.590"
"1577";"(Ref: 651007)";"Marco Polo";"Maní con Pasas";"350 g";"$1.650"
"1578";"(Ref: 614431)";"Millantú";"Almendras con Miel";"100 g";"$1.650"
"1579";"(Ref: 376472)";"Marco Polo";"Castañas de Cajú Saladas Natural Bolsa";"80 g";"$1.690"
"1580";"(Ref: 648782)";"Lider";"Manzana Deshidratada en Cubo";"140 g";"$1.690"
"1581";"(Ref: 672015)";"Perfect Choice";"Pita Crackers Orégano";"100 g";"$1.690"
"1582";"(Ref: 614198)";"Sabu";"Maní Tostado Sin Sal";"430 g";"$1.690"
"1583";"(Ref: 672016)";"Perfect Choice";"Pita Crackers Original";"100 g";"$1.690"
"1584";"(Ref: 558997)";"Sabu";"Maní Salado Bolsa";"450 g";"$1.690"
"1585";"(Ref: 641968)";"Great Value";"Popcorn Chicago Mix";"200 g";"$1.690"
"1586";"(Ref: 638271)";"Buka";"Papa con Piel y Tomate";"180 g";"$1.750"
"1587";"(Ref: 515724)";"Nucete";"Aceitunas Verdes Descarozadas en Salmuera Frasco";"330 g";"$1.790"
"1588";"(Ref: 683793)";"Evercrisp";"Ramita Sabor Queso";"370 g";"$1.790"
"1589";"(Ref: 248667)";"Don Juan";"Pepinos Dill Frasco";"210 g";"$1.800"
"1590";"(Ref: 672725)";"Evercrisp";"Maní sin Sal";"430 g";"$1.850"
"1591";"(Ref: 689037)";"Eat Real";"Veggie Straws";"113 gr";"$1.850"
"1592";"(Ref: 689039)";"Eat Real";"Hummus Chips";"135 gr";"$1.850"
"1593";"(Ref: 689038)";"Eat Real";"Quinoa Chips";"80 gr";"$1.850"
"1594";"(Ref: 592446)";"Millantú";"Castaña de Cajú Caramelizada y Sésamo";"80 g";"$1.890"
"1595";"(Ref: 659158)";"Evercrisp";"Papas Fritas Lay's Lisas";"400 g";"$1.890"
"1596";"(Ref: 662618)";"Lider";"Maní con Cáscara";"300 g";"$1.890"
"1597";"(Ref: 638292)";"Lider";"Huesillos con Carozo";"300 g";"$1.890"
"1598";"(Ref: 621149)";"Puripop";"Pop Corn Coco Vainilla";"210 g";"$1.950"
