"codigo";"Marca";"descripcion";"cantidad";"precio"
"271";"(Ref: 335698)";"Svelty";"Leche Descremada en Polvo CalciLock Huesos";"800 g";"$4.651"
"272";"(Ref: 513938)";"Toddy";"Saborizante en Polvo Sabor Chocolate Bolsa";"300 g";"$1.590"
"273";"(Ref: 402992)";"Nestlé";"Chocolate en Polvo Tarro";"400 g";"$2.590"
"274";"(Ref: 257084)";"Loncoleche";"Leche Semidescremada Sabor Plátano Caja";"1 L";"$1.150"
"275";"(Ref: 295063)";"Loncoleche";"Leche Semidescremada Sabor Chocolate Caja";"200 g";"$290"
"276";"(Ref: 542642)";"Calo";"Leche en Polvo Crecer 4+ Bolsa";"800 g";"$4.490"
"277";"(Ref: 594203)";"Nido";"Leche Entera en Polvo sin Gluten Tarro";"1430 g";"$7.790"
"278";"(Ref: 257027)";"Loncoleche";"Leche Semidescremada Natural sin Lactosa Caja";"200 g";"$290"
"279";"(Ref: 595431)";"Cola Cao";"Saborizante para Leche Sabor Chocolate con Stevia";"300 g";"$2.990"
"280";"(Ref: 294767)";"Loncoleche";"Leche Sabor Plátano Caja";"200 cc";"$290"
