"codigo";"Marca";"descripcion";"cantidad";"precio"
"108";"(Ref: 513816)";"Onn";"Mouse Óptico HM5037 Rojo";"";"$2.000"
"109";"(Ref: 591069)";"Onn";"Cable de Red Blanco";"";"$2.990"
"110";"(Ref: 569200)";"Onn";"Audífonos Niño 13L30BL Azul";"";"$2.990"
"111";"(Ref: 530002)";"Njoy Tech";"Cable Micro USB 3 metros";"";"$2.990"
"112";"(Ref: 591080)";"Onn";"Pack Cable HDMI";"";"$2.990"
"113";"(Ref: 591822)";"Njoy Tech";"Cable MicroUSB Dorado";"";"$2.990"
"114";"(Ref: 530006)";"Njoy Tech";"HUB 4 Puertos USB 2.0";"";"$2.990"
"115";"(Ref: 529998)";"Njoy Tech";"Kit de Limpieza Pantallas 3 en 1";"";"$2.990"
"116";"(Ref: 591084)";"Onn";"Cable Auxiliar";"";"$2.990"
"117";"(Ref: 253823)";"RCA";"Control Remoto Universal/RCR503 BR";"";"$2.990"
"118";"(Ref: 530011)";"Njoy Tech";"Cable HDMI 3 m NJ-HDMI";"";"$2.990"
"119";"(Ref: 600007)";"Onn";"Cable USB 90 cm";"";"$2.990"
"120";"(Ref: 591076)";"Onn";"Cable HDMI 90 cm";"";"$2.990"
"121";"(Ref: 633994)";"V7";"Tarjeta de Memoria 32 GB & Adaptador";"";"$3.000"
"122";"(Ref: 558940)";"Urbano To Go";"Soporte Auto Universal Pinza 360°";"";"$3.490"
"123";"(Ref: 591077)";"Onn";"Cable HDMI 180 cm";"";"$3.990"
"124";"(Ref: 600014)";"Onn";"Cable de Audio/WM326";"";"$3.990"
"125";"(Ref: 419370)";"Epson";"Cartucho Tinta Cian Epson 195/T195220";"";"$3.990"
"126";"(Ref: 646772)";"HP";"Mouse Inalámbrico 200 Negro";"";"$3.990"
"127";"(Ref: 644209)";"Njoy Tech";"Cable USB Dorado Tipo C";"";"$3.990"
"128";"(Ref: 252872)";"Panasonic";"Audifono Estéreo/RP-HT21";"";"$3.990"
"129";"(Ref: 419371)";"Epson";"Cartucho Tinta Magenta Epson 195/T195320";"";"$3.990"
"130";"(Ref: 646776)";"HP";"Mouse Inalámbrico 200 Azul";"";"$3.990"
"131";"(Ref: 269245)";"Onn";"Mini Mouse Óptico HM5037";"";"$3.990"
"132";"(Ref: 557872)";"Logitech";"Mouse M90 Negro";"";"$3.990"
"133";"(Ref: 621327)";"Panasonic";"Audífonos Tipo Inserción Negro";"";"$3.990"
