"codigo";"Marca";"descripcion";"precio"
"1783";"(Ref: 555849)";"Nestlé";"Jalea Sabor Frambuesa Pote";"$182"
"1784";"(Ref: 634015)";"Soprole";"Sémola Frambuesa";"$470"
"1785";"(Ref: 264458)";"Soprole";"Flan Sabor Caramelo";"$270"
"1786";"(Ref: 253799)";"Saint Jacques";"Masa Pascualina";"$2.590"
"1787";"(Ref: 308953)";"Nestlé";"Leche Asada Pote";"$570"
"1788";"(Ref: 243133)";"Colun";"Jalea sabor Naranja Pote";"$175"
"1789";"(Ref: 440524)";"Colun";"Flan sabor Tres Leches Pote";"$250"
"1790";"(Ref: 308929)";"Nestlé";"Compota sabor manzana Nestlé Pote";"$221"
"1791";"(Ref: 544106)";"Rana";"Tortellini Jamón y Queso Bolsa";"$2.790"
"1792";"(Ref: 253639)";"Soprole";"Manjarate Black";"$490"
"1793";"(Ref: 253734)";"Soprole";"Jalea Guinda";"$270"
"1794";"(Ref: 627554)";"Soprole";"Flan ZEROLACTO Caramelo";"$320"
"1795";"(Ref: 684323)";"Nestlé";"Mousse Trencito Pote";"$292"
"1796";"(Ref: 612998)";"Nestlé";"Semola Berries c/ cuchara";"$299"
"1797";"(Ref: 646589)";"Chandelle ";"Chandelle Mousse Dulce de Leche";"$331"
"1798";"(Ref: 646690)";"Nestlé";"Chandelle Tourbillon Manjar Lúcuma";"$331"
"1799";"(Ref: 646587)";"Chandelle ";"Chandelle Mousse Chocolate";"$331"
"1800";"(Ref: 646582)";"Nestlé";"Nube Sabor Limón";"$380"
"1801";"(Ref: 646591)";"Chandelle ";"Chandelle Mousse Café";"$490"
"1802";"(Ref: 684315)";"Soprole";"Manjarate Coco Loco";"$490"
"1803";"(Ref: 684317)";"Soprole";"Postre Gold Chocolate Frambuesa";"$490"
"1804";"(Ref: 684309)";"Soprole";"Postre Arroz Con Leche Caramelo";"$510"
"1805";"(Ref: 614108)";"Nescafé";"Shakissimo Latte Moka";"$708"
"1806";"(Ref: 255266)";"Lider";"Jalea con Fruta Sabor Frambuesa Pote";"$720"
"1807";"(Ref: 255249)";"Lider";"Arroz con Leche Pote";"$720"
"1808";"(Ref: 255256)";"Lider";"Flan Sabor Vainilla Pote";"$720"
"1809";"(Ref: 255280)";"Lider";"Jalea de Piña con Frutas Pote";"$720"
"1810";"(Ref: 255242)";"Lider";"Sémola con Leche Pote";"$720"
"1811";"(Ref: 255262)";"Lider";"Jalea de Naranja con Frutas Pote";"$720"
"1812";"(Ref: 247436)";"Pancho Villa";"Salsa Mexicana Taquera Picante Bolsa";"$890"
"1813";"(Ref: 659339)";"Ideal";"Tortilla Rapiditas Integrales XL";"$990"
"1814";"(Ref: 243124)";"Nestlé";"Shakissimo Latte Cappuccino";"$1.090"
"1815";"(Ref: 263790)";"Lider";"Mote con Huesillos Pote";"$1.090"
"1816";"(Ref: 614106)";"Nescafé";"Shakissimo Latte Caramelo";"$1.090"
"1817";"(Ref: 433668)";"Lider";"Mote con Huesillos Light Pote";"$1.090"
"1818";"(Ref: 275403)";"Valle del Norte";"Aceitunas Verdes Bandeja";"$1.190"
"1819";"(Ref: 522960)";"Valle del Norte";"Aceituna negra Rodaja";"$1.190"
"1820";"(Ref: 275538)";"Valle del Norte";"Cebollita Perla Pote";"$1.190"
"1821";"(Ref: 513118)";"Valle del Norte";"Aceituna tipo Griega";"$1.190"
"1822";"(Ref: 598492)";"Valle del Norte";"Aceituna Al Natural";"$1.190"
"1823";"(Ref: 317696)";"Valle del Norte";"Aceituna Negra Bandeja";"$1.190"
"1824";"(Ref: 461448)";"Valle del Norte";"Aceituna antipasto";"$1.190"
"1825";"(Ref: 275504)";"Valle del Norte";"Pickle Calidad Premium Pote";"$1.190"
"1826";"(Ref: 275472)";"Valle del Norte";"Aceitunas Natural Pote";"$1.190"
"1827";"(Ref: 275516)";"Valle del Norte";"Pepinillos Dill";"$1.190"
"1828";"(Ref: 277542)";"Valle del Norte";"Aceitunas Rellenas con Pimiento Pote";"$1.190"
"1829";"(Ref: 681741)";"Daily Fresh";"Sandwich Miga Jamón Queso Gran Ruta";"$1.290"
"1830";"(Ref: 681740)";"Daily Fresh";"Sandwich miga Ave Pimentón Gran Ruta";"$1.290"
"1831";"(Ref: 681742)";"Daily Fresh";"Sandwich Miga Ave Mayo Gran Ruta";"$1.290"
"1832";"(Ref: 672732)";"Chef";"Ravioli de Carne";"$1.350"
"1833";"(Ref: 626272)";"Fresco";"Miga Ave Pimenton";"$1.390"
"1834";"(Ref: 631919)";"Lider";"Empanada Hoja Pino";"$1.390"
"1835";"(Ref: 626268)";"Fresco";"Miga Barros Jarpa";"$1.390"
"1836";"(Ref: 626270)";"Fresco";"Miga Retail Barros Luco";"$1.390"
"1837";"(Ref: 637262)";"Lider";"Pack Empanada Hoja Jamón Queso";"$1.390"
"1838";"(Ref: 626269)";"Fresco";"Miga Retail Ave Mayo";"$1.390"
"1839";"(Ref: 624630)";"Lider";"Tapa para Empanadas de Horno";"$1.450"
"1840";"(Ref: 609069)";"La Italiana";"Tapas para Empanadas Criollas Caja";"$1.450"
"1841";"(Ref: 615920)";"Valle del Norte";"Aceitunas Premium Verdes Rella con Pimenton";"$1.490"
"1842";"(Ref: 615923)";"Valle del Norte";"Aceituna Premium Verdes Cocktail y Pepinillos Premium";"$1.490"
"1843";"(Ref: 645390)";"Valle del Norte";"Aceitunas Premium Doble Relleno Jalapeño/Ajo";"$1.490"
"1844";"(Ref: 615924)";"Valle del Norte";"Aceitunas Premium Verdes y Negras";"$1.490"
"1845";"(Ref: 615921)";"Valle del Norte";"Aceitunas Premium Verdes Rellenas con Ají Rocoto";"$1.490"
"1846";"(Ref: 615922)";"Valle del Norte";"Aceituna Premium Verdes Rellena con Almendras";"$1.490"
"1847";"(Ref: 645389)";"Valle del Norte";"Aceitunas Premium Rellena con Jalapeño";"$1.490"
"1848";"(Ref: 645391)";"Valle del Norte";"Aceituna Premium Dobre Relleno de Almendras/Pimenton";"$1.490"
"1849";"(Ref: 615925)";"Valle del Norte";"Aceitunas Premium Verdes Rellena con Apio Premium";"$1.490"
"1850";"(Ref: 267695)";"Selección";"Empanada Horno Especial Selección";"$1.590"
"1851";"(Ref: 239676)";"Chef";"Gnocchi Papa";"$1.590"
"1852";"(Ref: 608571)";"Saint Jacques";"Masa Brisee";"$1.590"
"1853";"(Ref: 626275)";"Fresco";"Hamburguesa Queso Chedar";"$1.590"
"1854";"(Ref: 445935)";"Valle del Norte";"Paté de Aceitunas Verdes Pote";"$1.590"
"1855";"(Ref: 445936)";"Valle del Norte";"Paté de Aceitunas Negras Pote";"$1.590"
"1856";"(Ref: 678782)";"Daily Fresh";"Pasta Premium Ave Pimentón";"$1.690"
"1857";"(Ref: 656477)";"Lider";"Pasta Cóctel Ave Mayo";"$1.690"
"1858";"(Ref: 239724)";"Saint Jacques";"Masa Hoja Tataleta";"$1.690"
"1859";"(Ref: 678781)";"Daily Fresh";"Pasta Premium Ave Mayo";"$1.690"
"1860";"(Ref: 454248)";"Lider";"Pack 2 Empanadas de Pino";"$1.690"
"1861";"(Ref: 521743)";"Lider";"Pasta Cocktail Club Pote";"$1.690"
"1862";"(Ref: 521744)";"Lider";"Pasta Cocktail Jamón Pote";"$1.690"
"1863";"(Ref: 293062)";"Valle del Norte";"Salsa Americana Pote";"$1.790"
"1864";"(Ref: 293070)";"Valle del Norte";"Chucrut Pote";"$1.790"
"1865";"(Ref: 302177)";"Valle del Norte";"Pickle Premium Bandeja";"$1.790"
"1866";"(Ref: 544097)";"Rana";"Tonnarelli Pasta con Huevo Bolsa";"$1.990"
"1867";"(Ref: 302117)";"Valle del Norte";"Aceitunas Negras Pote";"$1.990"
"1868";"(Ref: 417209)";"Valle del Norte";"Aceitunas Negras Dehuesada Pote";"$1.990"
"1869";"(Ref: 302107)";"Valle del Norte";"Aceitunas Naturales Pote";"$1.990"
"1870";"(Ref: 544096)";"Rana";"Pappardelle Pasta con Huevo Bolsa 300 g";"$1.990"
"1871";"(Ref: 256080)";"Chef";"Ravioli con Carne Bandeja";"$2.090"
"1872";"(Ref: 163720)";"Seafood";"Filetes de Anchoa en Aceite de Oliva Caja";"$2.190"
"1873";"(Ref: 577244)";"Lider";"Pizza Refrigerada Base Queso";"$2.190"
"1874";"(Ref: 240417)";"Colle Pietra";"Pasta de Anchoas en Aceite de Oliva Frasco";"$2.290"
"1875";"(Ref: 457980)";"Lider";"Empanadas de Cóctel Pollo";"$2.390"
"1876";"(Ref: 286547)";"Delisur";"Tacitas Cóctel";"$2.490"
"1877";"(Ref: 500711)";"PF";"Lasaña de Verduras Caja";"$2.590"
"1878";"(Ref: 500712)";"PF";"Pastel de Choclo Listo Caja";"$2.590"
"1879";"(Ref: 287722)";"Genial";"Ensalada Sureña Bandeja";"$2.590"
"1880";"(Ref: 539791)";"De Gustar";"Empanadas de Cocktail Pino Bandeja";"$2.590"
"1881";"(Ref: 545002)";"PF";"Lasaña Boloñesa Caja";"$2.590"
"1882";"(Ref: 666707)";"Rana";"Lasagna De Ricota y Espinaca";"$2.690"
"1883";"(Ref: 666709)";"Rana";"Tortelloni Salmon";"$2.690"
"1884";"(Ref: 666675)";"Saint Jacques";"Kit Pizza 1 Masa + Salsa Pizza";"$2.690"
"1885";"(Ref: 666705)";"Rana";"Lasagna A La Bolonesa";"$2.690"
"1886";"(Ref: 666713)";"Rana";"Gnocchi Relleno Tomate y Mozzarella";"$2.690"
"1887";"(Ref: 666711)";"Rana";"Gnocchi Relleno Queso Gorgonzola";"$2.690"
"1888";"(Ref: 547478)";"PF";"Pizza Española Bandeja";"$2.690"
"1889";"(Ref: 276678)";"La Italiana";"Sorrentinos de Ricota Caja";"$2.690"
"1890";"(Ref: 240393)";"Colle Pietra";"Boquerones al Ajillo en Aceite de Oliva Pote";"$2.890"
"1891";"(Ref: 409558)";"Selección";"Raviolini de Carne y Verdura Caja";"$2.890"
"1892";"(Ref: 629419)";"Lider";"Pizza Suprema Buona Pizza";"$2.990"
"1893";"(Ref: 577243)";"Lider";"Pizza Refrigerada Vegetariana";"$2.990"
"1894";"(Ref: 577241)";"Lider";"Pizza Refrigerada Pepperoni";"$2.990"
"1895";"(Ref: 163796)";"Colle Pietra";"Boquerones al Merkén en Aceite de Oliva Pote";"$2.990"
"1896";"(Ref: 614262)";"PF";"Pizza Salame Bandeja";"$3.150"
"1897";"(Ref: 450601)";"La Italiana";"Panzerotis Caprese";"$3.290"
"1898";"(Ref: 287760)";"Litoraleña";"Agnollottis Caja";"$3.490"
"1899";"(Ref: 163814)";"Colle Pietra";"Boquerones a la Provenzal en Aceite de Oliva Pote";"$3.490"
"1900";"(Ref: 547482)";"PF";"Pizza Jamón Queso PF Listo";"$3.490"
"1901";"(Ref: 252712)";"Saint Jacques";"Masa Filo";"$3.490"
"1902";"(Ref: 252715)";"Colle Pietra";"Filetes de Anchoas en Aceite de Oliva Frasco";"$3.490"
"1903";"(Ref: 646047)";"La Preferida";"Pizza Jamón-Queso";"$3.590"
"1904";"(Ref: 646046)";"La Preferida";"Pizza Carne-Jalapeño";"$3.590"
"1905";"(Ref: 240405)";"Colle Pietra";"Filetes de Anchoas en Aceite de Oliva Frasco";"$3.599"
"1906";"(Ref: 256074)";"Chef";"Ravioles con Carne Caja";"$3.990"
"1907";"(Ref: 540573)";"Ikura";"Caviar de Salmón Frasco";"$8.790"
"1908";"(Ref: 264559)";"Lider";"Choclo en Granos Congelado Bolsa";"$950"
"1909";"(Ref: 264550)";"Minuto Verde";"Choclo Grano Bolsa";"$990"
"1910";"(Ref: 248998)";"Frutos del Maipo";"Arvejas Congeladas Bolsa";"$1.350"
"1911";"(Ref: 264522)";"Lider";"Papas Duquesas Pre-Fritas Bolsa";"$1.990"
"1912";"(Ref: 264587)";"Minuto Verde";"Poroto Verde Corte Francés Bolsa 350 g";"$1.000"
"1913";"(Ref: 558374)";"Minuto Verde";"Sofrito con Ajo Bolsa";"$530"
"1914";"(Ref: 286685)";"Frutos del Maipo";"Choclos en Granos Bolsa";"$1.350"
"1915";"(Ref: 392976)";"Lider";"Porotos Verdes Corte Francés Bolsa";"$990"
"1916";"(Ref: 286226)";"La Crianza";"Choclos Tiernos Bolsa";"$1.190"
"1917";"(Ref: 483306)";"Minuto Verde";"Zapallo en Cubos";"$1.390"
"1918";"(Ref: 345260)";"Frutos del Maipo";"Salteado Chapsui Wok Congelado Bolsa";"$1.890"
"1919";"(Ref: 249003)";"Frutos del Maipo";"Ensalada Primavera Bolsa";"$1.350"
"1920";"(Ref: 256595)";"Frutos del Maipo";"Poroto Verde Corte Normal Bolsa";"$1.090"
"1921";"(Ref: 259676)";"Minuto Verde";"Papas Duquesa Pre-Fritas Bolsa";"$2.490"
"1922";"(Ref: 264568)";"Lider";"Ensalada Primavera Congelada Bolsa";"$1.090"
"1923";"(Ref: 264580)";"Minuto Verde";"Primavera de Verduras Congelado Bolsa";"$1.190"
"1924";"(Ref: 264536)";"Lider";"Papas Pre-Fritas Bolsa";"$1.990"
"1925";"(Ref: 264544)";"Lider";"Arvejas Congeladas Bolsa";"$990"
"1926";"(Ref: 252580)";"Lider";"Habas Congeladas Bolsa";"$1.290"
"1927";"(Ref: 346588)";"Frutos del Maipo";"Papas Pre- Fritas Bolsa";"$2.290"
"1928";"(Ref: 264529)";"Lider";"Papas Pre Fritas Congeladas Bolsa";"$1.290"
"1929";"(Ref: 249001)";"Frutos del Maipo";"Sofrito Congelado Bolsa";"$530"
"1930";"(Ref: 455216)";"Frutos del Maipo";"Mix de Berries Congelados Bolsa";"$2.390"
"1931";"(Ref: 524113)";"Frutos del Maipo";"Papas Duquezas Congeladas Bolsa";"$1.690"
"1932";"(Ref: 637641)";"Minuto Verde";"Choclo Trozo";"$2.990"
"1933";"(Ref: 242217)";"Frutos del Maipo";"Papas Pre-Fritas Bolsa";"$1.690"
"1934";"(Ref: 346590)";"Frutos del Maipo";"Papas Duquesas Congeladas Bolsa";"$2.290"
"1935";"(Ref: 638697)";"Lider";"Frutos del Bosque Congelados";"$1.890"
"1936";"(Ref: 638694)";"Lider";"Arándanos Congelados";"$2.390"
"1937";"(Ref: 258795)";"Minuto Verde";"Papas Pre-Fritas Bolsa";"$2.490"
"1938";"(Ref: 631531)";"Frutos del Maipo";"Papa PreFrita Cubo";"$1.990"
"1939";"(Ref: 250572)";"Lider";"Espinaca Congelada";"$1.090"
"1940";"(Ref: 286212)";"La Crianza";"Habas Tiernas Congeladas Bolsa";"$1.490"
"1941";"(Ref: 263153)";"Minuto Verde";"Arvejas Bolsa";"$1.090"
"1942";"(Ref: 655342)";"Frutos del Maipo";"Ayuda de Cocina (Bag in Bag)";"$1.590"
"1943";"(Ref: 455212)";"Frutos del Maipo";"Mix de Pimentones Congelados Bolsa";"$530"
"1944";"(Ref: 264516)";"Lider";"Papas Duquesas Congeladas Bolsa";"$1.290"
"1945";"(Ref: 655278)";"Minuto Verde";"Fondo de Alcachofa Premium";"$2.990"
"1946";"(Ref: 345127)";"Frutos del Maipo";"Salteado Thai Wok Congelado Bolsa";"$1.890"
"1947";"(Ref: 255155)";"Sabor Peruano";"Pulpa de Maracuyá Bolsa";"$2.750"
"1948";"(Ref: 590355)";"Mc Cain";"Croquetas de Papas Prefritas Smiles Libre de Gluten Bolsa";"$2.290"
"1949";"(Ref: 590351)";"Mc Cain";"Noisettes Original";"$1.490"
"1950";"(Ref: 430806)";"Frutos del Maipo";"Frambuesas Congeladas Bolsa";"$2.480"
"1951";"(Ref: 655270)";"Minuto Verde";"Sopa de Zapallo";"$2.990"
"1952";"(Ref: 253085)";"Sabor Peruano";"Choclo en Grano Congelado Bolsa";"$3.090"
"1953";"(Ref: 614269)";"Hortifrut";"Frambuesas Congeladas";"$1.990"
"1954";"(Ref: 254389)";"Guallarauco";"Pulpa de Chirimoyas para Jugo Caja";"$2.490"
"1955";"(Ref: 242258)";"Minuto Verde";"Choclo Tierno Congelado Bolsa";"$1.290"
"1956";"(Ref: 286269)";"Minuto Verde";"Cebolla Picada";"$950"
"1957";"(Ref: 256620)";"Frutos del Maipo";"Ensalada Jardinera Congelada Bolsa";"$1.050"
"1958";"(Ref: 631528)";"Frutos del Maipo";"Mix del Huerto";"$1.250"
"1959";"(Ref: 441820)";"Minuto Verde";"Brócoli Congelado Bolsa";"$1.290"
"1960";"(Ref: 601282)";"Minuto Verde";"Chirimoya para Jugo sin Azúcar";"$1.650"
"1961";"(Ref: 260183)";"Minuto Verde";"Pulpa Frutilla para Jugo Doypack";"$1.650"
"1962";"(Ref: 259258)";"Minuto Verde";"Congelados Espinaca a la Crema Bolsa";"$1.750"
"1963";"(Ref: 441823)";"Minuto Verde";"Papas Pre-Fritas Bolsa";"$1.790"
"1964";"(Ref: 260678)";"Minuto Verde";"Pulpa Mango para Jugo Doypack";"$1.850"
"1965";"(Ref: 601278)";"Minuto Verde";"Melón Calameño";"$1.890"
"1966";"(Ref: 614271)";"Hortifrut";"Mix Berries Congelados";"$1.990"
"1967";"(Ref: 259618)";"Minuto Verde";"Pulpa de Chirimoya para Jugo Congelado Doypack";"$1.990"
"1968";"(Ref: 685818)";"Frutos Maipo";"Base Natural Tomate";"$1.990"
"1969";"(Ref: 254402)";"Guallarauco";"Pulpa de Frambuesa Caja";"$1.990"
"1970";"(Ref: 685820)";"Frutos Maipo";"Base Natural Espinaca";"$1.990"
"1971";"(Ref: 614270)";"Hortifrut";"Moras Congeladas";"$1.990"
"1972";"(Ref: 685819)";"Frutos Maipo";"Base Natural Zapallo";"$1.990"
"1973";"(Ref: 264956)";"Guallarauco";"Pulpa de Frutillas para Jugo Caja";"$1.990"
"1974";"(Ref: 629668)";"Guallarauco";"Pulpa Limonada";"$2.090"
"1975";"(Ref: 590353)";"Mc Cain";"Papas Pre Fritas Tradicional";"$2.190"
"1976";"(Ref: 655345)";"Frutos del Maipo";"Mix de Hotalizas (Bag in Bag)";"$2.250"
"1977";"(Ref: 255146)";"Sabor Peruano";"Ají Amarillo Bolsa";"$2.290"
"1978";"(Ref: 629670)";"Guallarauco";"Pulpa Zanahoria Naranja";"$2.390"
"1979";"(Ref: 692323)";"Lider";"Choclo Trozo Congelado";"$2.590"
"1980";"(Ref: 601276)";"Minuto Verde";"Durazno";"$2.690"
"1981";"(Ref: 655268)";"Minuto Verde";"Sopa de Esparrago";"$2.990"
"1982";"(Ref: 655266)";"Minuto Verde";"Sopa de Tomate";"$2.990"
"1983";"(Ref: 655272)";"Minuto Verde";"Sopa de Choclo";"$2.990"
"1984";"(Ref: 601280)";"Minuto Verde";"Cerezas sin Carozo";"$2.990"
"1985";"(Ref: 398025)";"Minuto Verde";"Arándanos Bolsa";"$3.290"
"1986";"(Ref: 401220)";"Guallarauco";"Pulpa para Repostería Sabor Maracuyá Caja";"$3.590"
"1987";"(Ref: 270197)";"Lider";"Lomitos de Atún en Agua Lata";"$950"
"1988";"(Ref: 270183)";"Lider";"Lomitos de Atún en Aceite Lata";"$950"
"1989";"(Ref: 270235)";"Lider";"Palmitos en Rodajas Tarro";"$1.090"
"1990";"(Ref: 260282)";"Angelmo";"Atún Lomitos en Agua Angelmo";"$890"
"1991";"(Ref: 660524)";"San José";"Jurel Natural";"$1.000"
"1992";"(Ref: 460849)";"Vivo";"Compota Natural de Manzana Mi Frut Doypack";"$210"
"1993";"(Ref: 418148)";"Wasil";"Porotos Negros Listos Para Servir Caja";"$920"
"1994";"(Ref: 613966)";"Van Camp's";"Lomitos de Atún en Agua";"$950"
"1995";"(Ref: 264890)";"Van Camp's";"Atún Lomitos en Agua Lata";"$1.890"
"1996";"(Ref: 242985)";"San José";"Lomitos de Atún en Agua Lata";"$900"
"1997";"(Ref: 404972)";"Lider";"Jurel Natural Lata";"$950"
"1998";"(Ref: 460852)";"Vivo";"Compota Natural de Pera Mi Frut Doypack";"$210"
"1999";"(Ref: 270229)";"Lider";"Palmitos Enteros Tarro";"$1.490"
"2000";"(Ref: 539006)";"Vivo";"Pack Mifrut Mix Bolsa";"$930"
"2001";"(Ref: 613964)";"Van Camp's";"Lomitos de Atún en Aceite";"$950"
"2002";"(Ref: 294932)";"Wasil";"Palmitos en Rodajas Tarro";"$1.190"
"2003";"(Ref: 418152)";"Wasil";"Ganbanzos Listos Para Servir Caja";"$920"
"2004";"(Ref: 460855)";"Vivo";"Compota Natural de Durazno Mi Frut Doypack";"$210"
"2005";"(Ref: 404960)";"Wasil";"Palmitos Enteros Tarro";"$1.890"
"2006";"(Ref: 463142)";"Robinson Crusoe";"Lomitos de Atún en Agua Light Caja";"$1.850"
"2007";"(Ref: 511277)";"Van Camp's";"Lomitos de Atún al Agua (3 Un de 80 g c/u)";"$1.580"
"2008";"(Ref: 260265)";"Angelmo";"Atún Lomito en Aceite Lata";"$890"
"2009";"(Ref: 255327)";"Robinson Crusoe";"Choritos en Agua Lata";"$1.490"
"2010";"(Ref: 531017)";"Robinson Crusoe";"Atún Lomitos Ahumados Lata";"$1.450"
"2011";"(Ref: 264884)";"Van Camp's";"Lomitos de Atún Claro en Aceite Tamaño Familiar Lata";"$1.890"
"2012";"(Ref: 277837)";"Lider";"Choritos al Agua Lata";"$950"
"2013";"(Ref: 262090)";"Angelmo";"Atún Desmenuzado al Agua Lata";"$570"
"2014";"(Ref: 262135)";"San José";"Jurel Natural Abre Fácil";"$1.250"
"2015";"(Ref: 553596)";"Lider";"Lomitos de Atún en Agua Lata";"$1.790"
"2016";"(Ref: 502575)";"Van Camp's";"Atún en Aceite 3 Un de 80 g c/u) Caja";"$1.580"
"2017";"(Ref: 243081)";"San José";"Jurel al Natural Reducido en Sodio Lata";"$1.550"
"2018";"(Ref: 256861)";"Wasil";"Duraznos en Cubitos Caja";"$720"
"2019";"(Ref: 241984)";"Dos Caballos";"Durazno en Mitades Tarro";"$1.450"
"2020";"(Ref: 431671)";"Esmeralda";"Choclito de Cocktail Lata";"$990"
"2021";"(Ref: 442452)";"Wasil";"Porotos Blancos Caja";"$920"
"2022";"(Ref: 604711)";"Wasil";"Porotos Rojos";"$950"
"2023";"(Ref: 418150)";"Wasil";"Lentejas Listas Para Servir Caja";"$920"
"2024";"(Ref: 242898)";"San José";"Lomitos de Atún en Aceite Lata";"$900"
"2025";"(Ref: 248750)";"Van Camp's";"Lomitos de Atún Claro en Agua Light Lata";"$1.090"
"2026";"(Ref: 463135)";"Robinson Crusoe";"Tripack Atun Lomitos con Aceite Lata";"$1.850"
"2027";"(Ref: 598204)";"Tempano";"Machas al natural Tempano";"$2.990"
"2028";"(Ref: 257577)";"Deyco";"Espárragos Verdes Lata";"$2.050"
"2029";"(Ref: 268931)";"Lider";"Pimientos Morrones Tarro";"$990"
"2030";"(Ref: 502537)";"Vivo";"Compota Natural de Manzana y Frutilla Pouch";"$210"
"2031";"(Ref: 443216)";"Guallarauco";"Papayas al Jugo Frasco";"$2.765"
"2032";"(Ref: 261169)";"Dos Caballos";"Duraznos en Mitades en Almibar Tarro";"$980"
"2033";"(Ref: 270648)";"Tempano";"Jibia al natural Tempano Lata";"$1.990"
"2034";"(Ref: 242860)";"San José";"Atún Desmenuzado al Agua Lata";"$620"
"2035";"(Ref: 366999)";"Van Camp's";"Sardinas en Aceite Lata";"$1.280"
"2036";"(Ref: 367027)";"Van Camp's";"Lomitos de Atún en Aceite de Oliva Caja";"$1.820"
"2037";"(Ref: 254374)";"Lider";"Duraznos en Mitades Tarro";"$1.290"
"2038";"(Ref: 315074)";"Wasil";"Champiñones Laminados Lata";"$1.350"
"2039";"(Ref: 257450)";"Wasil";"Palmitos Enteros Lata";"$3.590"
"2040";"(Ref: 664707)";"Vivo";"Compota Manzana Pera Espinaca";"$330"
"2041";"(Ref: 476500)";"Perfect Choice";"Corazones de Alcachofa Frasco";"$2.190"
"2042";"(Ref: 509588)";"Wasil";"Tomates Italianos Enteros Tarro";"$950"
"2043";"(Ref: 594344)";"Lider";"Atun Tripack Lata en Aceite";"$1.690"
"2044";"(Ref: 404505)";"Wasil";"Cóctel de Frutas Tarro";"$1.390"
"2045";"(Ref: 591964)";"Robinson Crusoe";"Tentáculos de Calamar en Aceite de Oliva";"$1.950"
"2046";"(Ref: 664705)";"Vivo";"Compota Naranja Zanahoria";"$330"
"2047";"(Ref: 243897)";"Deyco";"Choclitos Cóctel en Trozos Lata";"$890"
"2048";"(Ref: 645905)";"Robinson Crusoe";"Atún Lomitos Light con Jugo de Limón";"$1.450"
"2049";"(Ref: 476499)";"Perfect Choice";"Fondos de Alcachofa Frasco";"$3.150"
"2050";"(Ref: 254385)";"Lider";"Duraznos en Cubitos Tarro";"$760"
"2051";"(Ref: 416762)";"Lider";"Lomitos de Atún en Aceite Lata";"$1.790"
"2052";"(Ref: 243389)";"Angelmo";"Surtido Caldillo en aceite Angelmo Lata";"$1.890"
"2053";"(Ref: 173793)";"Lider";"Cocktail de Frutas Lata";"$1.590"
"2054";"(Ref: 268825)";"Great Value";"Guindas Marrasquinos Frasco";"$1.690"
"2055";"(Ref: 349032)";"Dos Caballos";"Frutillas Conserva al jugo Tarro";"$1.490"
"2056";"(Ref: 259051)";"San José";"Lomitos de Atún en Aceite Tamaño Familiar Lata";"$2.100"
"2057";"(Ref: 494888)";"Robinson Crusoe";"Choritos Ahumados con Aceite de Maravilla Lata";"$1.550"
"2058";"(Ref: 475566)";"Lider";"Esparragos Verdes Enteros Lata";"$1.750"
"2059";"(Ref: 366967)";"Van Camp's";"Sardinas en Tomates Lata";"$1.280"
"2060";"(Ref: 263464)";"Lider";"Frutillas al Jugo Tarro";"$1.090"
"2061";"(Ref: 578212)";"Centauro";"Tomate Pelado Tarro";"$1.390"
"2062";"(Ref: 315994)";"Wasil";"Piñas en Conserva al Jugo en Cubitos Tarro";"$1.000"
"2063";"(Ref: 430313)";"Wasil";"Papayas en Conservas Trocitos Caja";"$1.350"
"2064";"(Ref: 277893)";"Lider";"Surtido Mariscos";"$1.990"
"2065";"(Ref: 598091)";"Robinson Crusoe";"Atún Lomitos con Jugo de Limón";"$1.850"
"2066";"(Ref: 470824)";"Lider";"Salmón en Trozos en Aceite Lata";"$2.150"
"2067";"(Ref: 257509)";"Dos Caballos";"Duraznos en Trocitos en Almíbar Lata";"$4.890"
"2068";"(Ref: 594252)";"Vivo";"Yogurt Pasteurizado Sabor Frutilla Pouch";"$210"
"2069";"(Ref: 261585)";"Deyco";"Sardina en Aceite";"$660"
"2070";"(Ref: 547702)";"Lider";"Champinon Entero";"$990"
"2071";"(Ref: 539199)";"Dos Caballos";"Duraznos en Trocitos en Almíbar Lata";"$1.150"
"2072";"(Ref: 263456)";"Lider";"Duraznos en Cubitos Tarro";"$990"
"2073";"(Ref: 578090)";"Robinson Crusoe";"Surtido de Mariscos en Agua Lata";"$1.750"
"2074";"(Ref: 670324)";"San José";"Lomos de Jurel en Aceite 100% Canola";"$1.150"
"2075";"(Ref: 547704)";"Lider";"Champiñon Entero";"$650"
"2076";"(Ref: 437029)";"Robinson Crusoe";"Sardinas Picantes Caja";"$790"
"2077";"(Ref: 502536)";"Vivo";"Compota Natural de Manzana con Avena Pouch";"$210"
"2078";"(Ref: 262975)";"Lider";"Arvejitas";"$361"
"2079";"(Ref: 688888)";"Esmeralda";"Tomates Enteros Pelados";"$610"
"2080";"(Ref: 242843)";"San José";"Atún Desmenuzado en Aceite San José";"$620"
"2081";"(Ref: 295439)";"Wasil";"Ensalada de verduras Wasil Caja";"$640"
"2082";"(Ref: 243136)";"Deyco";"Sardinas en Tomate Lata";"$660"
"2083";"(Ref: 646171)";"I Feel Food ";"Pure de frutas con semillas de Chia Tropical Pouch";"$690"
"2084";"(Ref: 578198)";"Centauro";"Jugo de Tomate Tarro";"$690"
"2085";"(Ref: 646170)";"I Feel Food ";"Pure de frutas con semillas de Chia GreenDay Pouch";"$690"
